Protein_A	Protein_B	BioPlex_293T	BioPlex_HCT116	BioID_2018_2021	Mentha_20210802	HIunion	HIPPIE	recY2H_human	OpenCell	Corum	RBP_both	RBP_IP	RBP_SEC	Support_count	Uniprot_A	Uniprot_B
DLST	LMNB2	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	Q03252
DLST	LTV1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q96GA3
DLST	LUC7L	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NQ29
DLST	LYAR	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9NX58
DLST	MAGED2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9UNF1
DLST	MARS	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P56192
DLST	MATR3	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P43243
DLST	MCCC2	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9HCC0
DLST	MCM3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P25205
DLST	MDC1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q14676
DLST	MDH2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P40926
DLST	MGST3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O14880
DLST	MLEC	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q14165
DLST	MOV10	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9HCE1
DLST	MRPL12	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P52815
DLST	MRPL15	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9P015
DLST	MRPL2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q5T653
DLST	MRPL24	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q96A35
DLST	MRPL39	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NYK5
DLST	MRPL40	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NQ50
DLST	MRPL47	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9HD33
DLST	MRPL49	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	Q13405
DLST	MRPS11	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P82912
DLST	MRPS14	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O60783
DLST	MRPS17	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9Y2R5
DLST	MRPS22	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P82650
DLST	MTA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q13330
DLST	MTA2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O94776
DLST	MYH11	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P35749
DLST	MYH14	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q7Z406
DLST	MYO18A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q92614
DLST	MYO1B	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O43795
DLST	MYO1C	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O00159
DLST	MYO1D	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O94832
DLST	MYO6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9UM54
DLST	NAP1L1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P55209
DLST	NCBP1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q09161
DLST	NCL	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P19338
DLST	NCOA5	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9HCD5
DLST	NHP2	0	0	0	0	0	1	0	0	0	0	0	0	1	P36957	Q9NX24
DLST	NLN	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9BYT8
DLST	NOC3L	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	Q8WTT2
DLST	NOL6	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9H6R4
DLST	NOM1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q5C9Z4
DLST	NOP10	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NPE3
DLST	NOP2	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P46087
DLST	NOP56	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O00567
DLST	NOP58	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	Q9Y2X3
DLST	NPM1	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P06748
DLST	NTPCR	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9BSD7
DLST	NUDT21	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O43809
DLST	NUP153	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P49790
DLST	NUP93	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q8N1F7
DLST	OAT	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P04181
DLST	OGDH	0	0	0	1	0	1	0	0	1	1	0	0	4	P36957	Q02218
DLST	PABPC1	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	P11940
DLST	PABPC4	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q13310
DLST	PAICS	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P22234
DLST	PAK4	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O96013
DLST	PCMT1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P22061
DLST	PCNT	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O95613
DLST	PDCD11	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q14690
DLST	PDCD6IP	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q8WUM4
DLST	PDHA1	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P08559
DLST	PDHB	0	0	0	1	0	1	0	0	0	1	0	0	3	P36957	P11177
DLST	PDHX	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	O00330
DLST	PDIA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P30101
DLST	PDIA6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q15084
DLST	PELP1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q8IZL8
DLST	PFN1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P07737
DLST	PFN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P35080
DLST	PGAM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P18669
DLST	PICALM	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q13492
DLST	PLEC	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q15149
DLST	PLRG1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O43660
DLST	PNN	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9H307
DLST	POLDIP3	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9BY77
DLST	POM121C	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	A8CG34
DLST	POP1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q99575
DLST	PPIA	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P62937
DLST	PPP2R1A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P30153
DLST	PRDX3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P30048
DLST	PRPF19	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9UMS4
DLST	PRPF38A	0	0	0	0	0	1	0	0	0	0	0	0	1	P36957	Q8NAV1
DLST	PRPF6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O94906
DLST	PRPH	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P41219
DLST	PSMC1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P62191
DLST	PSMC4	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P43686
DLST	PTBP1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P26599
DLST	PYCR1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P32322
DLST	PYCR2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q96C36
DLST	RAB1A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P62820
DLST	RAB1B	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9H0U4
DLST	RAB5A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P20339
DLST	RAB5C	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P51148
DLST	RAB7A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P51149
DLST	RAD50	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q92878
DLST	RANBP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P43487
DLST	RANGAP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P46060
DLST	RAP1A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P62834
DLST	RBM28	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9NW13
DLST	RBM34	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P42696
DLST	RBM8A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9Y5S9
DLST	RCL1	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9Y2P8
DLST	RECQL5	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	O94762
DLST	RHOA	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P61586
DLST	RNPS1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q15287
DLST	RPL10	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P27635
DLST	RPL10A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62906
DLST	RPL11	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62913
DLST	RPL12	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P30050
DLST	RPL13	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P26373
DLST	RPL13A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P40429
DLST	RPL14	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P50914
DLST	RPL15	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P61313
DLST	RPL18	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q07020
DLST	RPL18A	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q02543
DLST	RPL19	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P84098
DLST	RPL21	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P46778
DLST	RPL22	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P35268
DLST	RPL23	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62829
DLST	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62750
DLST	RPL24	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P83731
DLST	RPL26	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P61254
DLST	RPL26L1	0	0	0	0	0	0	0	0	0	0	1	0	1	P36957	Q9UNX3
DLST	RPL27	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P61353
DLST	RPL27A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P46776
DLST	RPL28	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P46779
DLST	RPL29	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P47914
DLST	RPL3	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P39023
DLST	RPL30	0	0	0	1	0	1	0	0	0	1	0	0	3	P36957	P62888
DLST	RPL31	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62899
DLST	RPL32	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62910
DLST	RPL34	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P49207
DLST	RPL35	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P42766
DLST	RPL35A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P18077
DLST	RPL36	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9Y3U8
DLST	RPL36AL	0	0	0	0	0	0	0	0	0	0	1	0	1	P36957	Q969Q0
DLST	RPL37A	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P61513
DLST	RPL4	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P36578
DLST	RPL5	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P46777
DLST	RPL6	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q02878
DLST	RPL7	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P18124
DLST	RPL7A	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62424
DLST	RPL8	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62917
DLST	RPL9	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P32969
DLST	RPLP0	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P05388
DLST	RPLP1	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P05386
DLST	RPLP2	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P05387
DLST	RPN1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P04843
DLST	RPN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P04844
DLST	RPS11	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62280
DLST	RPS12	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P25398
DLST	RPS13	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62277
DLST	RPS14	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62263
DLST	RPS15	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62841
DLST	RPS15A	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62244
DLST	RPS16	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62249
DLST	RPS17	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P08708
DLST	RPS18	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62269
DLST	RPS19	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P39019
DLST	RPS2	0	0	0	0	0	0	0	0	0	1	1	0	2	P36957	P15880
DLST	RPS20	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P60866
DLST	RPS21	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P63220
DLST	RPS23	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62266
DLST	RPS24	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62847
DLST	RPS25	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62851
DLST	RPS27L	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q71UM5
DLST	RPS28	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62857
DLST	RPS29	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62273
DLST	RPS3	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P23396
DLST	RPS3A	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P61247
DLST	RPS4X	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62701
DLST	RPS5	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P46782
DLST	RPS6	0	0	0	0	0	0	0	0	0	1	1	0	2	P36957	P62753
DLST	RPS7	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P62081
DLST	RPS8	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	P62241
DLST	RPS9	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P46781
DLST	RRBP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9P2E9
DLST	RRP15	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9Y3B9
DLST	RRP1B	0	0	0	0	0	0	0	0	0	0	1	0	1	P36957	Q14684
DLST	RRS1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q15050
DLST	RSL1D1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O76021
DLST	RTCB	0	0	0	0	0	0	0	0	0	1	0	0	1	P36957	Q9Y3I0
DLST	SAFB	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q15424
DLST	SAP18	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O00422
DLST	SCFD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q8WVM8
DLST	SENP3	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9H4L4
DLST	SERPINH1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P50454
DLST	SF3B6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9Y3B4
DLST	SFXN1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9H9B4
DLST	SFXN3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9BWM7
DLST	SLC25A13	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9UJS0
DLST	SLC25A5	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P05141
DLST	SLC25A6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P12236
DLST	SMARCA5	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	O60264
DLST	SMARCB1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q12824
DLST	SNAP23	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O00161
DLST	SND1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q7KZF4
DLST	SNRNP200	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O75643
DLST	SQSTM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q13501
DLST	SRP68	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	Q9UHB9
DLST	SRP72	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O76094
DLST	STOML2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9UJZ1
DLST	SYNCRIP	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	O60506
DLST	TAF15	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q92804
DLST	TAGLN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P37802
DLST	TECR	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NZ01
DLST	THOC1	0	0	0	1	0	1	0	0	0	0	1	0	3	P36957	Q96FV9
DLST	THOC2	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q8NI27
DLST	THOC3	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q96J01
DLST	THOC5	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q13769
DLST	THOC7	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q6I9Y2
DLST	THRAP3	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9Y2W1
DLST	TJP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q07157
DLST	TMPO	0	0	0	1	0	1	0	0	0	0	0	1	3	P36957	P42166
DLST	TOMM22	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q9NS69
DLST	TOP1	0	0	0	0	0	1	0	0	0	0	0	0	1	P36957	P11387
DLST	TOP2A	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P11388
DLST	TOP2B	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q02880
DLST	TP53	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P04637
DLST	TP53BP1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q12888
DLST	TPI1	0	0	0	0	0	1	0	0	0	0	0	0	1	P36957	P60174
DLST	TPM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P09493
DLST	TPM4	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P67936
DLST	TRAP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q12931
DLST	TRIM28	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q13263
DLST	TSFM	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P43897
DLST	UBA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P22314
DLST	UCHL1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P09936
DLST	UMPS	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P11172
DLST	UPF1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q92900
DLST	UQCRC2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P22695
DLST	VDAC2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P45880
DLST	WDR18	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9BV38
DLST	WDR33	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9C0J8
DLST	XRCC6	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P12956
DLST	YBX1	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	P67809
DLST	YTHDC1	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q96MU7
DLST	YTHDF2	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9Y5A9
DLST	YWHAE	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P62258
DLST	YWHAG	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P61981
DLST	YWHAQ	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P27348
DLST	YWHAZ	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	P63104
DLST	ZFR	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q96KR1
DLST	ZNF512	0	0	0	1	0	1	0	0	0	0	0	0	2	P36957	Q96ME7
DLST	ZNF768	0	0	0	0	0	0	0	0	0	0	0	1	1	P36957	Q9H5H4
DMD	RANBP9	0	0	0	0	0	1	0	0	0	0	0	0	1	P11532	Q96S59
DNAJA1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P31689	P25788
DNAJA2	RPL23	1	0	0	0	0	0	0	0	0	0	0	0	1	O60884	P62829
CCT2	DNAJA4	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	Q8WW22
DNAJB4	RUVBL2	0	0	0	1	1	0	0	0	0	0	0	0	2	Q9UDY4	Q9Y230
DNAJC10	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8IXB1	P35637
DNAJC10	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8IXB1	P49736
DNAJC2	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q99543	Q14152
DNAJC2	RPL23	0	0	0	0	0	0	0	1	0	0	0	0	1	Q99543	P62829
DNAJC2	RPL23A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q99543	P62750
DNAJC7	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99615	P35637
DNAJC7	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99615	P49736
DNAJC8	FUS	0	0	0	0	0	0	0	1	1	0	0	0	2	O75937	P35637
DNAJC8	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O75937	Q9Y230
DNAJC8	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O75937	Q92922
DNAJC9	MCM2	0	0	0	0	0	0	0	1	0	0	1	0	2	Q8WXX5	P49736
DNM1L	DYNC1H1	0	0	0	1	0	1	0	0	0	0	0	0	2	O00429	Q14204
DNM1L	EIF3A	0	0	0	1	0	1	0	0	0	0	0	0	2	O00429	Q14152
DNM1L	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	O00429	Q9Y230
DPCD	RUVBL2	1	1	0	1	1	1	0	1	0	0	1	0	7	Q9BVM2	Q9Y230
DPF1	SMARCC1	1	0	0	1	0	1	0	0	0	0	0	0	3	Q92782	Q92922
DPF2	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q92785	P67775
DPF2	SMARCC1	1	1	0	1	0	1	0	1	1	0	0	0	6	Q92785	Q92922
DPF3	SMARCC1	1	1	0	1	0	1	0	0	0	0	0	0	4	Q92784	Q92922
DLD	DPP3	0	0	0	1	0	1	0	0	0	0	0	0	2	P09622	Q9NY33
DPYSL2	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q16555	P49736
DRAP1	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	Q14919	Q92922
DRG1	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y295	Q14152
DRG1	EXOSC10	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y295	Q01780
DRG1	EXOSC2	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y295	Q13868
DRG1	RPL23A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y295	P62750
DSC1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q08554	P49736
DSG1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q02413	P49736
DCTN1	DTNBP1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14203	Q96EV8
DTNBP1	PPP2CA	0	1	0	0	0	0	0	0	0	0	0	0	1	Q96EV8	P67775
DCTN1	DUSP12	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14203	Q9UNI6
DXO	EXOSC10	0	0	0	1	0	1	0	0	0	0	0	0	2	O77932	Q01780
AKAP12	DYNC1H1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q02952	Q14204
BZW1	DYNC1H1	0	0	0	0	0	0	0	0	1	0	0	0	1	Q7L1Q6	Q14204
CSNK2B	DYNC1H1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67870	Q14204
CTCF	DYNC1H1	0	0	0	0	0	0	1	0	0	0	0	0	1	P49711	Q14204
CUL2	DYNC1H1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q13617	Q14204
DKC1	DYNC1H1	0	0	0	0	0	0	1	0	0	0	0	0	1	O60832	Q14204
DYNC1H1	DYNC1H1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q14204
DYNC1H1	DYNC1I1	1	1	0	1	0	1	0	0	1	0	0	0	5	Q14204	O14576
DYNC1H1	DYNC1I2	1	1	1	1	0	1	0	1	0	0	0	0	6	Q14204	Q13409
DYNC1H1	DYNC1LI1	1	1	0	1	0	1	0	1	1	0	0	0	6	Q14204	Q9Y6G9
DYNC1H1	DYNC1LI2	0	0	0	1	0	1	0	1	0	0	0	0	3	Q14204	O43237
DYNC1H1	EEF1D	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	P29692
DYNC1H1	EIF3K	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q9UBQ5
DYNC1H1	EPB41	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	P11171
DYNC1H1	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	P35637
DYNC1H1	GRB2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	P62993
DYNC1H1	GRN	0	0	0	0	0	0	1	0	0	0	0	0	1	Q14204	P28799
DYNC1H1	HEXIM1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	O94992
DYNC1H1	HNRNPD	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q14103
DYNC1H1	HNRNPL	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	P14866
