	Gene names	Protein IDs	LFQ intensity 1	LFQ intensity 2	LFQ intensity 3	LFQ intensity 4	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15
618	TMED10	P49755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619	RBM25	P49756	413850000.0	27235000.0	22831000.0	19012000.0	32621000.0	342180000.0	116000000.0	15282000.0	22594000.0	14101000.0	21345000.0	71978000.0	28427000.0	512270000.0	17301000.0
620	NUMB	P49757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621	CLK2	P49760	13175000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22808000.0	0.0	0.0	0.0
622	CLK3	P49761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623	HINT1	P49773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624	NUP153	P49790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625	RANBP2;RGPD3;RGPD5;RGPD8;RGPD4	P49792;A6NKT7;Q99666;O14715;Q7Z3J3;P0DJD0;P0DJD1	8144100.0	0.0	0.0	12423000.0	9118300.0	14972000.0	0.0	0.0	0.0	0.0	0.0	0.0	8618800.0	0.0	0.0
626	TSC2	P49815	0.0	17422000.0	39741000.0	0.0	0.0	17639000.0	0.0	0.0	20346000.0	0.0	0.0	0.0	0.0	0.0	0.0
627	GSK3A	P49840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628	GMPS	P49915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
629	LIG3	P49916	11201000.0	20804000.0	12818000.0	0.0	19534000.0	17580000.0	0.0	0.0	0.0	0.0	0.0	15906000.0	0.0	39731000.0	0.0
630	MRE11A	P49959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
631	IDH3A	P50213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
632	GDI2	P50395;P31150	0.0	16235000.0	0.0	0.0	0.0	24776000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633	EMD	P50402	59659000.0	96684000.0	47941000.0	41905000.0	54632000.0	60001000.0	49067000.0	39193000.0	0.0	50340000.0	0.0	46807000.0	53845000.0	77853000.0	27715000.0
634	SERPINH1	P50454	26156000.0	38773000.0	28122000.0	36083000.0	23469000.0	45504000.0	23688000.0	48036000.0	47126000.0	35589000.0	41810000.0	30368000.0	26370000.0	20700000.0	18857000.0
635	ST13;ST13P4;ST13P5	P50502;Q8IZP2;Q8NFI4	0.0	25163000.0	8778900.0	11183000.0	0.0	31362000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
636	DNM2;DNM1	P50570;Q05193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637	CDK9	P50750	0.0	43628000.0	13411000.0	0.0	0.0	113760000.0	13444000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638	RPL14	P50914	739620000.0	449320000.0	420750000.0	312820000.0	459450000.0	567090000.0	482560000.0	310330000.0	386350000.0	331080000.0	272170000.0	541260000.0	541970000.0	944160000.0	613360000.0
639	CCT8	P50990	36749000.0	82852000.0	44494000.0	70769000.0	19608000.0	158150000.0	16564000.0	47412000.0	45863000.0	39515000.0	104610000.0	34169000.0	44053000.0	33726000.0	23942000.0
640	CCT4	P50991	67017000.0	169830000.0	110620000.0	115590000.0	43301000.0	229100000.0	41415000.0	92096000.0	108150000.0	70714000.0	154460000.0	66606000.0	66758000.0	55522000.0	36859000.0
641	FXR1	P51114	92651000.0	66675000.0	96772000.0	0.0	172900000.0	93789000.0	156700000.0	79104000.0	25933000.0	124770000.0	0.0	145820000.0	139630000.0	136250000.0	147800000.0
642	FXR2	P51116	50072000.0	33667000.0	52587000.0	0.0	86674000.0	33794000.0	68233000.0	37602000.0	0.0	46434000.0	0.0	62935000.0	61853000.0	62918000.0	66069000.0
643	RAB5C	P51148;P61020;P20339	0.0	0.0	0.0	36697000.0	0.0	0.0	0.0	16003000.0	0.0	13870000.0	0.0	0.0	0.0	9859600.0	0.0
644	RAB7A	P51149	0.0	20812000.0	14373000.0	16858000.0	0.0	38649000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645	DAP3	P51398	0.0	0.0	56525000.0	0.0	55324000.0	20109000.0	42510000.0	0.0	0.0	22060000.0	0.0	61950000.0	72574000.0	28357000.0	35817000.0
646	DUSP3	P51452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647	SMARCA2	P51531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648	SMARCA4	P51532	1174700.0	359890000.0	24190000.0	0.0	32776000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113800000.0	323970000.0	1249500.0
649	GALK1	P51570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650	SSR4	P51571	0.0	0.0	16683000.0	19386000.0	0.0	0.0	0.0	16838000.0	0.0	0.0	20021000.0	0.0	0.0	0.0	0.0
651	BCAP31	P51572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652	HCFC1	P51610	0.0	0.0	0.0	0.0	0.0	16124000.0	0.0	0.0	0.0	0.0	16470000.0	0.0	8017700.0	9504900.0	9486600.0
653	HSD17B4	P51659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654	PSMD7	P51665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655	UBE2D1;UBE2D4;UBE2D2;UBE2D3	P51668;Q9Y2X8;P62837;P61077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656	CLCN7	P51798	0.0	0.0	0.0	61750000.0	0.0	70606000.0	0.0	94136000.0	0.0	0.0	0.0	0.0	94195000.0	22938000.0	0.0
657	DYNLT3	P51808	0.0	0.0	0.0	212960000.0	0.0	0.0	78011000.0	83160000.0	0.0	72024000.0	0.0	0.0	0.0	0.0	0.0
658	HDGF	P51858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659	NDUFA8	P51970	0.0	12304000.0	0.0	18758000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660	HNRNPA3	P51991	120620000.0	49898000.0	86529000.0	15503000.0	232230000.0	98683000.0	138220000.0	210670000.0	0.0	229170000.0	0.0	174400000.0	183060000.0	109000000.0	272210000.0
661	PGD	P52209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662	HNRNPM	P52272	428880000.0	226170000.0	335020000.0	65455000.0	524520000.0	310130000.0	496440000.0	381280000.0	188160000.0	445510000.0	79914000.0	406480000.0	399830000.0	454000000.0	490860000.0
663	KPNA2	P52292	112020000.0	123500000.0	137380000.0	31570000.0	74731000.0	101400000.0	78797000.0	92538000.0	67126000.0	75782000.0	52997000.0	81620000.0	92065000.0	131930000.0	61167000.0
664	NCBP2	P52298	0.0	0.0	25217000.0	0.0	33498000.0	15514000.0	27473000.0	27719000.0	0.0	40584000.0	0.0	30192000.0	28336000.0	0.0	30192000.0
665	POLR2H	P52434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666	ARHGDIA	P52565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667	HNRNPF	P52597	82991000.0	0.0	125050000.0	0.0	153180000.0	65000000.0	161270000.0	121830000.0	0.0	113430000.0	0.0	112260000.0	85104000.0	120650000.0	186850000.0
668	MSH6	P52701	8208200.0	8670600.0	0.0	0.0	0.0	11636000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10203000.0	0.0
669	KIF11	P52732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670	HK2	P52789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671	MRPL12	P52815	0.0	60645000.0	129410000.0	0.0	131350000.0	93994000.0	92065000.0	0.0	55548000.0	43803000.0	81375000.0	126440000.0	90976000.0	0.0	50715000.0
672	CAPZA1	P52907	75115000.0	58104000.0	50057000.0	179180000.0	32986000.0	73598000.0	56258000.0	42707000.0	41202000.0	43633000.0	74119000.0	45197000.0	51383000.0	49011000.0	64324000.0
673	NUP98	P52948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	SLC25A1	P53007	0.0	22625000.0	44056000.0	46950000.0	15901000.0	23628000.0	25311000.0	41084000.0	19939000.0	33458000.0	0.0	17030000.0	15081000.0	0.0	0.0
675	PLK1	P53350	11329000.0	12133000.0	0.0	0.0	9622000.0	0.0	12882000.0	0.0	0.0	0.0	0.0	12369000.0	10200000.0	15649000.0	10402000.0
676	ACLY	P53396	16553000.0	38464000.0	22624000.0	28585000.0	12200000.0	68585000.0	16877000.0	21504000.0	0.0	21369000.0	29134000.0	17216000.0	0.0	0.0	0.0
677	COPB1	P53618	0.0	0.0	0.0	1115900000.0	3746600.0	1331200000.0	0.0	1540199999.9999998	0.0	0.0	911170.0	0.0	1137400000.0	633390000.0	6104500.0
678	COPA	P53621	18762000.0	17075000.0	13732000.0	0.0	10840000.0	98592000.0	13037000.0	51879000.0	0.0	15477000.0	0.0	14289000.0	41085000.0	44208000.0	12393000.0
679	SLC16A1	P53985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680	SEC24C	P53992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681	CLNS1A	P54105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682	BLM	P54132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683	RARS	P54136	0.0	29160000.0	23450000.0	0.0	0.0	23553000.0	0.0	20862000.0	0.0	0.0	0.0	0.0	15383000.0	0.0	0.0
684	CACNB3;CACNB1;CACNB2	P54284;Q02641;Q08289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	YARS	P54577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686	ATP1B3	P54709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687	AK2	P54819	0.0	18234000.0	0.0	0.0	0.0	22877000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688	ALDH18A1	P54886	10640000.0	34676000.0	31753000.0	21243000.0	0.0	92649000.0	7115500.0	13174000.0	0.0	9260600.0	0.0	6882900.0	8356000.0	16398000.0	0.0
689	PSMD4	P55036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690	CSE1L	P55060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691	VCP	P55072	7896000.0	77113000.0	18050000.0	0.0	0.0	42691000.0	0.0	0.0	0.0	0.0	17739000.0	0.0	10898000.0	0.0	0.0
692	HADHB	P55084	12002000.0	20905000.0	13362000.0	0.0	12075000.0	17520000.0	0.0	8200100.0	0.0	15523000.0	0.0	10528000.0	16052000.0	19428000.0	13710000.0
693	NAP1L1	P55209	284610000.0	243580000.0	535400000.0	563500000.0	27430000.0	350690000.0	87737000.0	23914000.0	785310000.0	23983000.0	821250000.0	33964000.0	28902000.0	975210000.0	744700000.0
694	ADAR	P55265	30759000.0	0.0	34440000.0	0.0	60662000.0	21969000.0	38586000.0	38080000.0	0.0	44763000.0	0.0	47068000.0	50068000.0	33216000.0	52291000.0
695	SEC13	P55735	11401000.0	73225000.0	17022000.0	0.0	0.0	45872000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696	NHP2L1	P55769	18031000.0	0.0	22023000.0	0.0	0.0	0.0	22403000.0	0.0	0.0	0.0	0.0	0.0	0.0	22268000.0	16802000.0
697	NPEPPS	P55786;A6NEC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698	HNRNPH2	P55795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699	SUMO4;SUMO2;SUMO3	Q6EEV6;P61956;P55854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700	EIF3B	P55884	4497800.0	694590000.0	469880.0	768700000.0	3803300.0	8386000.0	3139100.0	4573100.0	1213300000.0	213820000.0	2515300.0	7386300.0	7102400.0	8313200.0	128860000.0
701	ATP5J2	P56134	0.0	0.0	47617000.0	101920000.0	33950000.0	0.0	35874000.0	0.0	60926000.0	0.0	0.0	39570000.0	0.0	68785000.0	42247000.0
702	MARS	P56192	0.0	0.0	22595000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28829000.0	0.0	0.0	0.0	9508000.0
703	MAZ	P56270;Q14119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704	ATP5I	P56385	0.0	0.0	0.0	0.0	0.0	35741000.0	0.0	0.0	0.0	26965000.0	0.0	0.0	0.0	0.0	0.0
705	EIF6	P56537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706	CTBP2	P56545	0.0	21509000.0	0.0	0.0	0.0	16799000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13041000.0	0.0
707	TMEM33	P57088	24081000.0	40372000.0	0.0	0.0	0.0	33768000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28124000.0	0.0
708	GEMIN4	P57678	0.0	12185000.0	0.0	0.0	21800000.0	0.0	28132000.0	0.0	0.0	0.0	0.0	0.0	29980000.0	13923000.0	0.0
709	PCBP3	P57721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710	EPPK1	P58107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711	ARPC4	P59998	0.0	19823000.0	0.0	0.0	0.0	19223000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712	TPI1	P60174	0.0	19488000.0	0.0	0.0	0.0	32295000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713	EIF3E	P60228	4841200.0	336390000.0	16006000.0	296980000.0	12822000.0	25098000.0	7208100.0	5669800.0	584180000.0	170020000.0	0.0	6397700.0	5687900.0	10694000.0	55402000.0
714	MYL6	P60660;P14649	248570000.0	107380000.0	148750000.0	62968000.0	160580000.0	111420000.0	317030000.0	70477000.0	55046000.0	115490000.0	47663000.0	123380000.0	214770000.0	175590000.0	63720000.0
715	ACTB	P60709;Q6S8J3;A5A3E0;P0CG38;P0CG39;Q9BYX7	296500000.0	308700000.0	245170000.0	120080000.0	164250000.0	304740000.0	249230000.0	217130000.0	204570000.0	0.0	0.0	0.0	236760000.0	220140000.0	0.0
716	EIF4A1	P60842;Q14240	133140000.0	384170000.0	316490000.0	260830000.0	124450000.0	399390000.0	197080000.0	152110000.0	231360000.0	297820000.0	85754000.0	138360000.0	165320000.0	113430000.0	155010000.0
717	RPS20	P60866	547320000.0	285750000.0	357160000.0	252810000.0	307060000.0	417100000.0	361610000.0	522530000.0	0.0	451340000.0	336960000.0	270730000.0	203450000.0	513380000.0	751460000.0
718	PRPS1;PRPS1L1;PRPS2	P60891;P21108;P11908	41201000.0	70629000.0	59533000.0	43587000.0	30315000.0	93355000.0	33369000.0	47784000.0	43320000.0	38085000.0	0.0	37724000.0	45188000.0	47728000.0	39881000.0
719	PSMA6	P60900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720	DSTN	P60981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721	RAB8A	P61006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722	RAB2A;RAB2B	P61019;Q8WUD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723	RAB10	P61026	26071000.0	62787000.0	41652000.0	0.0	0.0	106000000.0	0.0	0.0	0.0	22658000.0	46627000.0	28813000.0	0.0	0.0	0.0
724	UBE2N;UBE2NL	P61088;Q5JXB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725	RAB14	P61106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726	ACTR3	P61158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727	ACTR2	P61160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728	ACTR1A	P61163	85985000.0	0.0	7407800.0	282180000.0	10386000.0	11869000.0	23006000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85212000.0
729	ARF1;ARF3	P84077;P61204;P84085;P18085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730	ABCE1	P61221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731	RAP1B;RAP1A	P61224;A6NIZ1;P62834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732	RPS3A	P61247	750270000.0	413730000.0	413300000.0	222100000.0	512040000.0	573930000.0	441210000.0	491120000.0	582240000.0	536910000.0	523610000.0	496720000.0	413060000.0	717360000.0	876520000.0
733	RPL26	P61254	167750000.0	90332000.0	143770000.0	35997000.0	124340000.0	135920000.0	137020000.0	96555000.0	39393000.0	128020000.0	63177000.0	98817000.0	97873000.0	103370000.0	131980000.0
734	PSME3	P61289	0.0	24432000.0	18010000.0	0.0	0.0	30139000.0	0.0	0.0	0.0	0.0	24310000.0	0.0	11538000.0	0.0	0.0
735	RPL15	P61313	272830000.0	168560000.0	158140000.0	94645000.0	174070000.0	163430000.0	146860000.0	96475000.0	90593000.0	92421000.0	37026000.0	166190000.0	160010000.0	273160000.0	187700000.0
736	RPL27	P61353	642510000.0	302340000.0	480780000.0	94493000.0	377360000.0	317880000.0	443720000.0	190470000.0	252040000.0	321050000.0	142150000.0	305130000.0	275240000.0	561410000.0	287470000.0
737	RPL37A	P61513	53911000.0	33027000.0	40171000.0	0.0	29550000.0	51797000.0	42845000.0	0.0	0.0	0.0	0.0	0.0	29859000.0	26348000.0	0.0
738	HSPE1	P61604	57439000.0	150420000.0	61779000.0	89297000.0	0.0	250780000.0	20353000.0	33891000.0	37640000.0	59021000.0	103830000.0	39235000.0	35275000.0	15650000.0	16932000.0
739	SEC61A1;SEC61A2	P61619;Q9H9S3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740	VBP1	P61758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741	COPZ1	P61923	10270000.0	21111000.0	0.0	0.0	0.0	20972000.0	0.0	0.0	28015000.0	0.0	0.0	0.0	0.0	0.0	0.0
742	DCAF7	P61962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743	HNRNPK	P61978	897890000.0	668050000.0	1384700000.0	242060000.0	1982300000.0	843540000.0	1687499999.9999998	1131700000.0	515770000.0	1445200000.0	329460000.0	1809700000.0	1772999999.9999995	885870000.0	1474199999.9999998
744	RPS7	P62081	600890000.0	291880000.0	397240000.0	151050000.0	514000000.0	407780000.0	441570000.0	452340000.0	344430000.0	482220000.0	240640000.0	508040000.0	408920000.0	604260000.0	598710000.0
745	PPP1CA	P62136	87616000.0	40301000.0	53251000.0	9345500.0	41148000.0	80810000.0	53865000.0	144360000.0	13207000.0	90672000.0	10647000.0	45234000.0	41514000.0	39784000.0	147330000.0
746	PPP1CB	P62140	31995000.0	19002000.0	15190000.0	0.0	23403000.0	28607000.0	16867000.0	33857000.0	0.0	39416000.0	0.0	21864000.0	24352000.0	22878000.0	41398000.0
747	PSMC1	P62191	0.0	0.0	0.0	0.0	0.0	10885000.0	0.0	21358000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748	PSMC5	P62195;Q8NB90	0.0	24277000.0	0.0	24141000.0	0.0	18439000.0	0.0	15401000.0	30650000.0	0.0	0.0	13901000.0	0.0	0.0	0.0
749	RPS8	P62241	669220000.0	409080000.0	468770000.0	225660000.0	488710000.0	493160000.0	458420000.0	416660000.0	462600000.0	424630000.0	344900000.0	507180000.0	481810000.0	745530000.0	691400000.0
750	RPS15A	P62244	199330000.0	140840000.0	213220000.0	102940000.0	155760000.0	185800000.0	247930000.0	154760000.0	137400000.0	202010000.0	99857000.0	179510000.0	169050000.0	225950000.0	200230000.0
751	RPS16	P62249	1107600000.0	654590000.0	850660000.0	283800000.0	1039700000.0	904290000.0	980990000.0	1210600000.0	1009700000.0	1357100000.0	1011300000.0	775000000.0	746860000.0	979240000.0	1703599999.9999998
752	YWHAE	P62258	51228000.0	69445000.0	54952000.0	51494000.0	46389000.0	62604000.0	37466000.0	50240000.0	0.0	47412000.0	0.0	0.0	55782000.0	37017000.0	29697000.0
753	RPS14	P62263	249720000.0	133970000.0	169620000.0	84669000.0	177450000.0	184730000.0	186620000.0	175730000.0	179880000.0	186750000.0	140150000.0	162350000.0	163960000.0	278820000.0	254740000.0
754	RPS23	P62266	372970000.0	317260000.0	269640000.0	192580000.0	325590000.0	360260000.0	285870000.0	180180000.0	336550000.0	262410000.0	291600000.0	266960000.0	267380000.0	463540000.0	412770000.0
755	RPS18	P62269	952420000.0	482930000.0	588120000.0	269180000.0	686040000.0	698460000.0	634250000.0	960540000.0	824610000.0	976340000.0	657390000.0	553070000.0	530350000.0	860040000.0	1310600000.0
756	RPS29	P62273	93620000.0	83069000.0	91726000.0	25396000.0	62876000.0	0.0	47005000.0	104850000.0	0.0	73764000.0	0.0	50759000.0	42973000.0	34155000.0	119350000.0
757	RPS13	P62277	736260000.0	381060000.0	449620000.0	214450000.0	535890000.0	451250000.0	483420000.0	424920000.0	422640000.0	447760000.0	313180000.0	536510000.0	480220000.0	729980000.0	737660000.0
758	RPS11	P62280	726750000.0	459100000.0	565840000.0	287360000.0	663780000.0	568100000.0	612810000.0	562620000.0	532880000.0	580380000.0	418270000.0	531660000.0	595130000.0	697690000.0	795190000.0
759	SNRPE	P62304	0.0	94484000.0	0.0	0.0	69687000.0	149610000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760	SNRPF	P62306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761	LSM3	P62310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762	SNRPD1	P62314	35905000.0	0.0	0.0	0.0	0.0	31674000.0	27390000.0	0.0	0.0	0.0	0.0	0.0	34605000.0	0.0	34736000.0
763	SNRPD2	P62316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764	SNRPD3	P62318	0.0	95859000.0	77801000.0	71647000.0	79689000.0	88192000.0	110950000.0	80969000.0	124790000.0	0.0	0.0	76277000.0	83358000.0	94399000.0	109380000.0
765	PSMC6	P62333	0.0	0.0	0.0	0.0	0.0	19483000.0	0.0	0.0	0.0	0.0	0.0	11625000.0	0.0	0.0	0.0
766	RPL7A	P62424	546680000.0	335290000.0	365040000.0	168640000.0	352290000.0	418930000.0	323900000.0	219260000.0	219490000.0	216440000.0	185980000.0	361670000.0	358830000.0	600710000.0	425490000.0
767	RAB11B;RAB11A	Q15907;P62491;P57735	8048500.0	27382000.0	8648900.0	0.0	0.0	31619000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768	ETF1	P62495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769	CNBP	P62633	0.0	37197000.0	39179000.0	0.0	0.0	0.0	0.0	27358000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770	YPEL5	P62699	19182000.0	0.0	26383000.0	0.0	53708000.0	0.0	0.0	0.0	0.0	51804000.0	0.0	0.0	0.0	0.0	0.0
771	RPS4X	P62701;P22090;Q8TD47	776760000.0	475280000.0	593500000.0	290690000.0	674490000.0	589490000.0	626880000.0	536970000.0	489110000.0	597160000.0	370460000.0	560030000.0	540410000.0	866440000.0	864580000.0
772	RPL23A	P62750	1465699999.9999998	483530000.0	196470000.0	183410000.0	230070000.0	292820000.0	426240000.0	204640000.0	1624299999.9999998	245820000.0	1672899999.9999998	199990000.0	156380000.0	336130000.0	372760000.0
773	RPS6	P62753	563290000.0	315730000.0	437690000.0	171730000.0	403570000.0	374990000.0	391300000.0	288170000.0	337340000.0	320020000.0	266520000.0	358810000.0	379880000.0	627030000.0	570350000.0
774	HIST1H4A	P62805	60731000.0	46264000.0	52701000.0	0.0	32146000.0	37679000.0	38938000.0	32210000.0	49525000.0	49962000.0	69291000.0	34891000.0	49237000.0	66897000.0	63073000.0
775	RAN	P62826	83707000.0	195390000.0	97078000.0	128690000.0	0.0	225250000.0	33291000.0	83737000.0	0.0	0.0	141970000.0	70855000.0	73277000.0	0.0	0.0
776	RPL23	P62829	800750000.0	569530000.0	4677100000.0	4339700000.0	550000000.0	4018000000.0	509790000.0	458780000.0	670790000.0	488790000.0	651360000.0	525250000.0	472060000.0	6956499999.999999	7800099999.999998
