PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P25359	RRP43	RRP43_YEAST	16	17	9	11	17	15	10	17	7	8	7	9	8	8	8	430025.09375	737386.125	22968.76953125	17843.486328125	728181.3125	126665.5703125	24772.779296875	323988.15625	24391.61328125	27160.541015625	22070.087890625	29570.802734375	23485.580078125	26910.8671875	21871.720703125	184065.8	312198.7	11583.2	11921.8	309587.8	54006	11457.8	138361.2	9655.1	12584.5	9727.7	14656.5	13667.4	13624.3	10385.9
P25360	PHO87	PHO87_YEAST	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	30339.291015625	28853.7890625	23580.734375	19353.427734375	30823.216796875	14122.4638671875	37991.86328125	23747.615234375	21086.6875	17343.037109375	9128.353515625	31209.880859375	16271.783203125	28296.552734375	27144.064453125	687.3	2029.2	1353.7	1171.6	1733.2	758	2341.8	1357	1307.1	992.2	477.6	707	368.6	1520.3	1470
P25361	YCR043C	YCT3_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101746.6796875	61892.921875	82450.3203125	126877.3984375	78111.4140625	83445.71875	36125.5078125	94357.6015625	57426.18359375	56467.8125	82702.109375	90277.34375	50010.38671875	70114.8359375	80172.109375	16957.8	10315.5	13741.7	21146.2	13018.6	13907.6	6020.9	15726.3	9571	9411.3	13783.7	15046.2	8335.1	11685.8	13362
P25365	SED4	SED4_YEAST	2	0	2	1	0	1	2	1	1	0	0	0	0	2	2	17099.46875	NaN	29980.404296875	18922.791015625	NaN	9542.544921875	30627.888671875	NaN	22691.537109375	NaN	NaN	NaN	NaN	30894.87109375	15866.1787109375	952.4	NaN	1323.9	393.4	NaN	216.4	1338.4	378.6	514.6	NaN	NaN	NaN	NaN	1522.6	691.1
P25366	OCA4	OCA4_YEAST	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	NaN	8888.9873046875	16219.08984375	21058.236328125	12532.287109375	NaN	14398.8505859375	NaN	NaN	9715.2734375	NaN	NaN	NaN	7865.310546875	14325.1923828125	NaN	423.3	772.3	1002.8	596.8	NaN	685.7	NaN	NaN	462.6	NaN	NaN	NaN	374.5	682.2
P25367	RNQ1	RNQ1_YEAST	4	4	4	4	3	4	4	3	4	4	4	4	4	4	4	257749.328125	220338.875	58488.0703125	148759.90625	66082.3359375	126325.46875	94892.4296875	96520.953125	171821.5625	149707.75	175421.40625	177523.890625	100343.7890625	64822.20703125	51365.28125	85096.9	77652.8	18603.1	48838.5	18929.8	41290.1	33206.1	24713	55815	49951.4	57303.8	59753.2	32310.7	21352.2	17310.7
P25368	RRP7	RRP7_YEAST	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	73047.9453125	101110.875	81118.9765625	58633.71484375	79970.6796875	59261.0234375	65224.96875	54686.7890625	32593.2890625	47278.75	NaN	29411.029296875	43163.140625	65105.703125	69891.1484375	15000.7	21971.2	17713.1	13454	16707.4	25789.9	14283.5	11911.2	5354.4	7933.5	2936.6	6109.9	9595.7	13855.8	14985.1
P25371	ADP1	ADP1_YEAST	2	1	2	2	1	2	1	1	1	2	1	2	1	3	3	43633.49609375	16904.806640625	51078.80078125	38001.1953125	40249.91796875	38336.91015625	38771.578125	36326.359375	42541.34375	NaN	50531.33203125	32791.390625	NaN	42951.875	44882.15234375	906.2	351.1	1188.9	789.2	835.9	796.2	805.2	754.4	883.5	210.8	1049.4	681	891.7	1218.4	1044.7
P25373	GRX1	GLRX1_YEAST	9	9	7	9	9	9	8	9	8	9	9	9	9	8	8	84457.5390625	87651.546875	27762.01953125	56589.43359375	57286.7109375	93478.625	44065.4609375	88133.1015625	102575.7265625	89892.0078125	134107.96875	92258.9921875	93855.5625	45029.828125	42486.2734375	99504.4	93323.7	22986.8	69992.3	65194.5	92650.7	46842.1	96746.8	115782.1	95280.7	154267.1	106012.8	90554.7	44497.4	38525.1
P25374	NFS1	NFS1_YEAST	10	6	11	10	9	9	9	8	7	11	10	9	9	10	11	157901.15625	147618.96875	206576.453125	184112.546875	165465.40625	199382.140625	203076.640625	205317.171875	147127.078125	144443.28125	162325.828125	140543.890625	174638.03125	179494	194272.5625	27141.5	23592.3	38873.4	32321.5	29676.7	32386.7	35418.4	35597.2	23491.8	25910.5	27609.9	23981.8	30956.3	31443	36768.6
P25375	PRD1	PRTD_YEAST	2	1	3	3	2	3	2	3	3	3	2	3	3	3	3	23630.7265625	NaN	26291.048828125	40490.421875	35566.9609375	58144.375	24559.90625	30576.408203125	76812.5234375	58176.62109375	68888.5859375	26304.8515625	66657.8046875	28785.541015625	31223.490234375	1445.7	480.3	1405.9	2094.8	1449.3	3092.1	1050.4	1727.5	3800.6	2970.6	2718.1	1527.8	3536.7	1496.2	1605.3
P25379	CHA1	STDH_YEAST	12	9	13	12	13	13	13	11	11	9	11	12	12	13	13	165874.3125	132125.375	181529.15625	164406.328125	290260.03125	93456.875	210511.8125	126191.6171875	116473.703125	74324.6875	70054.640625	103174.8671875	133044.96875	160164.59375	184903.421875	49305.6	34857.6	58472.4	50465.9	92060.5	30314.3	67093.4	38943.1	30633.6	20280	20853.1	32992.9	40055	52907.4	56409.2
P25380	SPS22	SPS22_YEAST	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	NaN	NaN	NaN	4953.6259765625	NaN	31580.986328125	NaN	16212.955078125	NaN	NaN	NaN	NaN	42719.29296875	1845.32275390625	NaN	NaN	NaN	NaN	165.1	NaN	1052.7	NaN	540.4	NaN	NaN	NaN	NaN	1424	61.5	NaN
P25382	RSA4	NLE1_YEAST	2	3	3	2	3	3	3	2	2	3	3	3	3	3	3	30789.8828125	44553.4140625	38482.0546875	46727.375	30381.25390625	33032.42578125	42828.0546875	27586.939453125	33902.03515625	40489.8671875	47787.234375	40882.75390625	25490.263671875	37842.08984375	41197.96484375	2445.4	3804.5	3270.4	2975.6	2717.1	2789.5	3498.5	1652.4	1984.8	3711.2	4219.8	3789.7	2399.8	3361.8	3623.4
P25443	RPS2	RS2_YEAST	47	45	48	47	45	47	46	43	46	48	47	48	47	48	47	3533821.75	3790266.75	4439298	3702800.25	4106358	3458583	4230896.5	3108176.5	3449417.75	3383264.75	3053656	3368321	3234828.5	4528091.5	4618262	3455061.7	3670236.2	4012800.7	3490850.7	4015227.2	3115662.1	3903191.4	3057620.2	3311316.5	3268007.9	3018458.1	3316023.7	3015928.2	3895353.3	4161033.5
P25451	PUP3	PSB3_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	NaN	46449.97265625	81881.671875	71970.6796875	37807.7109375	101356.3984375	115023.1953125	154147.953125	104548.75	94761.5234375	127328.296875	80102.5859375	126199.9609375	119696.328125	99099.640625	8480.7	9915.4	15413.1	13389.6	7017.5	18790.3	21365.7	31363	19883	17838.9	26807	15307.7	23519.3	23212.4	20208.2
P25453	DMC1	DMC1_YEAST	0	0	0	2	0	2	0	2	0	0	0	0	2	1	0	NaN	NaN	NaN	42666.19921875	NaN	67925.3203125	NaN	48354.53125	NaN	NaN	NaN	NaN	46815.1875	9993.06640625	NaN	NaN	NaN	NaN	2365.3	NaN	4927.9	NaN	2680.6	NaN	NaN	NaN	NaN	2595.3	554	NaN
P25454	RAD51	RAD51_YEAST	3	3	3	3	3	3	3	2	3	2	0	2	2	3	3	33775.421875	29814.322265625	41383.2421875	53662.2265625	26410.00390625	37191.1640625	55188.9765625	41534.1953125	24750.86328125	24043.669921875	NaN	56635.24609375	26985.287109375	52356.390625	43706.08203125	6073	4455.2	7101.8	8217	4810.9	8056.9	7833	1338.1	4720.6	3954.8	NaN	2195.4	4596.7	7383.1	7616.6
P25491	YDJ1	MAS5_YEAST	35	29	35	35	26	34	30	30	31	33	34	34	33	35	34	880831.8125	839917.125	918813.125	812260.125	735430.25	694569.3125	845876.6875	741289.875	759302.75	801421.0625	824803.125	756459.8125	684816.25	772205.375	768673.625	436024.3	402023.9	412915.7	405568.1	375102.3	339512	400485	374007.8	390917.2	412879.2	413589.3	399904.5	353270	402226.2	392843.6
P25555	GBP2	GBP2_YEAST	10	6	10	8	8	9	8	7	7	7	9	8	9	10	10	65740.3828125	77884.0078125	90936.3125	76965.9140625	142306.28125	67915.8125	81329.0234375	58984.875	66039.3828125	79076.890625	64502.64453125	67660.265625	74082.828125	90176.0390625	90493.734375	12741.3	11502.4	17948.8	11841.8	25323.3	12142.9	14124.8	9368.9	11431.6	13678.4	12223.6	11733.9	13932.9	17392.6	17492.3
P25560	RER1	RER1_YEAST	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	86879.65625	NaN	93349.0546875	70653.3125	177364.375	55143.87890625	78449.4375	61000.2890625	60053.4140625	110100.3046875	55010.890625	80083.96875	75309.84375	80334.4140625	61634.6328125	8688	NaN	9334.9	7065.3	17736.4	5514.4	7844.9	6100	6005.3	11010	5501.1	8008.4	7531	8033.4	6163.5
P25567	SRO9	SRO9_YEAST	14	14	13	13	14	12	13	12	12	14	13	13	12	14	14	336544.3125	387275.25	341031.0625	366820.46875	460909.5	291373.65625	321131.78125	299519.84375	227302.875	336615.25	332047.3125	436376.09375	295797.625	260292.53125	308569.65625	86430.9	97293.3	82133	89192.8	126316.4	69764.3	76869.4	75147.3	57612.3	86485	89991.8	111273.8	73686.2	65210.8	79746.6
P25574	EMC1	EMC1_YEAST	3	4	4	4	3	4	3	4	3	4	3	4	4	4	4	51320.640625	27794.173828125	61111.35546875	56962.37890625	50959.55859375	42704.90234375	62373.69140625	42094.2109375	16635.03125	45873.2734375	40658.19140625	49499.00390625	39970.640625	60624.09765625	38663.9765625	6278.5	9913.9	16936.7	16087.5	6658.6	11609.3	7346.5	14368.4	3356.5	10617.7	5255.2	10475.7	10986.6	13723.2	11744.9
P25582	SPB1	SPB1_YEAST	4	4	4	4	4	4	4	2	4	4	4	4	4	4	4	62699.4375	64938.875	71612.890625	81476.140625	108781.515625	59572.74609375	59814.90234375	36815.3671875	54738.734375	74360.296875	62616.79296875	80084.109375	68024.3046875	69767.3828125	77823.0703125	5692.7	5371.4	6597.4	7359.9	9622.4	5436	5315.7	2230.2	4771.5	6795.1	5658.6	7230	5910.2	6360.5	7090.8
P25586	KRR1	KRR1_YEAST	10	9	10	8	10	10	10	9	8	9	9	7	10	9	11	106367.6875	121609.1171875	95705.90625	88768.609375	145841.65625	66535.6171875	79411.5703125	88846.2734375	81119.3671875	73888.375	59965.046875	93279.7265625	79584.1796875	91831.0234375	94639.125	38554.4	40255.4	31423.7	25748.8	53978.3	22700	30134.1	31170.3	29371.1	24997.8	21510.9	23375	26367.9	30666.1	34722.3
P25604	STP22	STP22_YEAST	1	0	0	1	1	1	1	0	1	1	0	0	0	2	1	4770.38232421875	NaN	NaN	21192.66015625	7155.29638671875	30282.142578125	5362.716796875	NaN	10907.2080078125	NaN	NaN	NaN	NaN	13406.6201171875	NaN	559.4	NaN	NaN	2485	839	836.8	628.8	NaN	1279	0	NaN	NaN	NaN	1942.5	0
P25605	ILV6	ILV6_YEAST	22	19	23	23	20	23	21	20	23	23	20	22	23	24	23	470905.1875	483176.0625	514886.0625	454884.21875	588692.625	504539.40625	687294.3125	473834.4375	554058.3125	492681.625	456150.875	507861.75	534541.3125	595935.375	574232.5	249448	248401.4	273160.6	262900.5	284014.8	281288.4	376623	254225.8	303551.9	281600	237331.4	278745.6	309120.6	353261	318412.3
P25613	ADY2	ADY2_YEAST	4	2	4	4	0	4	4	4	2	2	3	3	4	4	3	93197.125	NaN	123877.171875	481549.5	NaN	793647.375	54219.89453125	1027332.3125	60665.171875	37367.8203125	64399.9375	36841.15234375	757923.3125	255094.078125	80656.5390625	32004.5	5938.3	41509.8	145238.1	NaN	231924.9	29861.4	326614.3	15026.6	8269.5	9585.6	10556.5	216107.9	76638.8	22985
P25618	CWH43	CWH43_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72887.765625	47795.91796875	80735.7421875	69087.671875	40375.91015625	57632.36328125	34115.23046875	71401.8671875	47495.78125	49313.26953125	89335.890625	11093.6962890625	55126.4375	58001.40234375	48485.37109375	1969.9	1291.8	2182	1867.2	1091.2	1557.6	922	1929.8	1283.7	1332.8	2414.5	299.8	1489.9	1567.6	1310.4
P25619	HSP30	HSP30_YEAST	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN
P25626	IMG1	IMG1_YEAST	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	67194.9921875	65863.4375	75347.90625	47572.90234375	76743.0859375	69728.625	77491.859375	89115.265625	40569.1953125	56249.36328125	62586.66796875	71919.8125	82303.9609375	76357.1875	62382.78125	16520.8	17363.7	19171.1	16125.5	23389.8	18651.5	19592.6	22421.6	11390.7	15606.1	17856.1	17224.9	20546.2	20435.8	18358.9
P25627	BUD23	BUD23_YEAST	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	NaN	NaN	22158.896484375	24792.58203125	24638.05859375	NaN	NaN	NaN	NaN	NaN	42185.01171875	8302.2177734375	6461.978515625	18346.607421875	33956.94140625	2917.5	NaN	2215.9	2479.3	2463.8	NaN	1730	813.6	NaN	NaN	4218.5	830.2	646.2	1834.7	3395.7
P25631	YCR051W	YCU1_YEAST	5	4	4	3	5	5	4	5	5	5	5	5	5	4	5	43097.3671875	45352.54296875	15439.79296875	32307.06640625	37176.078125	34174.54296875	23625.033203125	46121.41015625	45498.67578125	68741.3828125	55741.6796875	52388.7734375	47190.43359375	22864.166015625	23119.3984375	17840.2	18019.2	6625.4	10795.6	16819.9	15682.7	9497.8	20924.6	19465.3	28302.9	25239.7	23300.9	21329.4	8987.5	10457.5
P25632	RSC6	RSC6_YEAST	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	28434.90234375	39939.12890625	40573.3984375	24790.3984375	48520.89453125	NaN	34815.9609375	59099.3203125	NaN	29575.623046875	34884.2578125	34912.140625	NaN	8052.43798828125	33769.078125	1015.5	1426.4	1449	885.4	1732.9	NaN	1243.4	2110.7	1728.1	1056.3	1245.9	1246.9	NaN	287.6	1206
P25635	PWP2	PWP2_YEAST	8	7	7	6	6	5	6	6	4	6	5	7	6	7	8	52788.3671875	70987.7421875	71489.2734375	37371.859375	69244.6875	23362.576171875	57554.7265625	42419.171875	24651.79296875	27639.365234375	15370.8427734375	19541.453125	15894.3203125	50386.73828125	44347.07421875	6378.8	7865.2	8202.7	4041	7591.3	2109.3	6239.2	3424.3	1658.1	2867.4	1413.8	3437.1	1670.6	5218.6	5038.1
P25644	PAT1	PAT1_YEAST	4	4	6	5	5	5	5	4	4	5	6	5	6	6	5	36838.02734375	42288.05078125	31382.576171875	38555.62109375	44239.62890625	43288.859375	28602.087890625	45535.18359375	53916.62109375	60401.953125	57310.4609375	48786.19140625	50230.20703125	38601.44140625	43059.98046875	3206.5	3724.1	4155.1	4314.9	5497.8	4903.9	3333.1	3840.7	4466	6917.6	7502.1	5665.3	6464.3	5299.4	4541.5
P25654	YCR090C	YCY0_YEAST	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	61240.41015625	54770.60546875	48418.33203125	46054.12109375	70061.859375	54590.84375	47159.7421875	65139.9609375	62431.484375	66550.0546875	88244.78125	63139.40625	70075.8828125	56769.98828125	53935.36328125	25497.3	22354.4	20257.3	17676.8	29765.5	21274.2	19730.5	26738	25901.3	26435.4	36978	25828.4	27566.5	22937	20879.3
P25655	CDC39	NOT1_YEAST	17	13	20	18	11	17	16	12	8	12	12	13	15	19	20	46525.3203125	42033.41796875	106676.625	69398.2265625	47282.0625	60175.4375	54614.19921875	50011.00390625	39021.69921875	39835.84765625	37018.8828125	34762.05859375	44719.1953125	69944.46875	90130.140625	3186.5	2417.4	7968.3	5344.1	2734.4	4453.4	4174.5	3077.2	2031.8	2043.9	2016.6	1872.1	3156.3	5750.4	7236.2
P25694	CDC48	CDC48_YEAST	92	163	95	172	74	171	93	72	76	87	170	168	85	97	97	290925.9375	18546984	248254.0625	12807791	289840.1875	12387505	297586.59375	329502.28125	341936.21875	275351.53125	18529658	8128900	280660.53125	250497.125	245021.484375	159340.2	10656523.3	138556.6	7140477.4	157651.7	7057015.5	154771	167540.8	179523.1	159378	11141776.5	4771542.5	198244.7	136954.1	131821.5
P25719	CPR3	CYPC_YEAST	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	110735.609375	102206.640625	82214.5703125	101059.09375	106916.1875	141265.203125	89069.421875	136100.296875	107555.6796875	148080	110867.203125	158194.8125	163499.953125	111696.140625	102423.5703125	98723.8	82419.9	68565.5	84389.8	86414.7	122879.5	75775.6	117435.8	94159.6	121618.4	94770.9	132389.8	140903.5	93356.8	82734
P25808	SPB4	SPB4_YEAST	6	5	8	8	5	7	6	5	6	5	5	7	7	7	8	40674.65234375	32599.912109375	48210.62109375	47737.1796875	42871.06640625	25461.181640625	37226.23046875	42335.62109375	28227.505859375	34025.96875	28847.056640625	43036.30859375	35669.5234375	27049.869140625	38387.60546875	5047.7	3943.1	7669.8	7134.4	4838.2	4040.1	5628	5120.7	3648.8	3503.7	4872.3	7295.9	5882.3	4211.2	6031.4
P25846	MSH1	MSH1_YEAST	3	0	4	4	2	1	3	1	1	3	0	2	2	4	3	18324.59765625	NaN	16223.408203125	14865.279296875	11108.6357421875	9338.302734375	18429.681640625	3331.80517578125	NaN	13858.6142578125	NaN	9920.5234375	5370.64306640625	14734.5390625	8211.494140625	677	NaN	999.6	651.7	335.7	220.8	909.2	78.8	0	492.8	NaN	408.3	227.5	919.3	354.1
P25847	MSH2	MSH2_YEAST	3	2	3	1	2	2	0	2	2	1	1	0	0	2	2	NaN	NaN	8495.552734375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6008.4072265625	310	0	258.8	0	149.1	4	NaN	123.3	37.6	0	71.8	NaN	NaN	64.5	105.4
P26263	PDC6	PDC6_YEAST	5	1	0	1	0	0	4	0	5	2	5	2	1	1	1	32488.201171875	29458.76953125	NaN	NaN	NaN	NaN	15930.0419921875	NaN	90396.0859375	NaN	29986.609375	27459.107421875	NaN	NaN	NaN	6008.7	463.5	NaN	0	NaN	NaN	1278.6	NaN	7145.1	0	4501.1	460.6	0	0	0
P26321	RPL5	RL5_YEAST	40	34	41	41	36	42	39	36	38	41	42	40	38	42	42	3359566.25	3506497.25	3696794	3538667.5	3571143.25	3337947.25	3477543.25	3171216.75	3161744.75	3582065.75	3252890.25	3642180.5	3302697	4209802.5	4227731.5	2707078.8	3155124.8	3058038.5	2753693.4	3163107.7	2601024.8	3096463.7	2611289.6	2721237.4	2857821.8	2485806.8	2954726.8	2629989.2	3083451.6	3139790.2
P26448	BUB2	BUB2_YEAST	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	792.9	NaN	NaN	NaN	NaN	0	NaN	1284	NaN	561.3	NaN	NaN	NaN	NaN	436.9
P26637	CDC60	SYLC_YEAST	60	57	62	63	57	62	58	58	60	62	63	63	61	64	65	468139.28125	454272.84375	487866.28125	495707.96875	445012.78125	523421.34375	411866.40625	464286.4375	481312.125	606846.375	534254.875	563634.375	477364.5625	516683.71875	527218	167274.7	163629	177582.7	175358.6	154354.3	183915.3	151291.7	164248.7	177591.3	223234.5	194498.4	207393.6	174512	194976.5	199102.9
P26754	RFA2	RFA2_YEAST	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	76958.125	69129.5234375	97094.4140625	120329.640625	81274.4140625	110665.4296875	79394	94088.625	57492.65625	105631.6484375	96808.1484375	59704.91796875	101706.296875	65568.375	98043.4453125	10100.7	10593.8	12365.4	14997.1	8721.1	14323.2	11517.4	12545.2	9429.1	13803.1	13216	10464.5	13876.5	9861.3	12241.6
P26755	RFA3	RFA3_YEAST	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	44107.4921875	10264.224609375	34608.61328125	45239.2578125	32651.86328125	42521.12109375	27005.15234375	46326.82421875	9720.1513671875	45488.671875	39471.0703125	38243.1640625	32146.578125	47451.4296875	27528.65625	12365	2367.3	8555.9	10729.6	7530.7	10926.6	6228.3	10684.6	2241.8	12141.2	10403.4	11204.8	9953.1	11156	9842.9
P26783	RPS5	RS5_YEAST	38	37	40	39	38	41	39	36	38	39	38	41	39	41	40	2721862.5	3206991	3450434.5	2690858.75	3603070.5	3017293	3539786	2782633	3115551.25	3255081.5	2528001	3300961	3115751	3612559	4113525.75	3320775.2	4506172.3	3923883.2	3910977.6	4690549.3	3841762.8	4471318.9	3806220.7	4484014.1	4139766.1	3974118.6	4140348.3	3939296.8	4305644.9	5315635.8
P26784	RPL16A	RL16A_YEAST	20	20	21	21	20	21	21	19	20	22	20	20	21	22	21	1198920.875	1507512.75	1337827.375	1269060.625	1616339.125	1126007.375	1471202.25	1097457.625	1155525.5	1220474.625	1170863.375	1313331.25	1320301	1384038	1561565.625	940727.8	1224747.3	942014.4	1040564.6	1208150.9	898173.9	1113563.7	872803	929262	998191.8	965166.3	1050402.8	1029031.5	979989.5	1146571
P26785	RPL16B	RL16B_YEAST	32	33	34	35	32	35	33	32	33	32	34	34	33	35	35	4519068.5	5324884.5	4379172	4146140.75	5258366.5	3834115.25	5109810.5	3789595.25	4414618.5	4122689.5	3918184.25	4414972.5	4537254	4781917.5	5214552	3317142.2	3826648.3	3138684	2966807.3	3926111.4	2646042.5	3664052.1	2704620.8	3227246.4	3231205.2	2881573.4	3224930.9	3287425.3	3464476.8	3732301.7
P26786	RPS7A	RS7A_YEAST	23	24	24	23	23	25	23	21	22	23	24	22	20	25	24	2067485.75	2566268.5	2637482.25	2170246.75	2966662	2295223	2273984.25	2019237	2248460.75	2669367.75	2461744	2443901	2050812	2962573.25	3062286.25	2700688.6	3511453.1	3770909.6	3004731.5	4011455.5	2987427.1	3311085.6	2791702	3232989.9	3364733	3323981.2	3129840	2864077.2	3661604.7	4040302.7
P26793	RAD27	FEN1_YEAST	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	32080.177734375	NaN	32873.31640625	57413.80859375	26629.291015625	53415.19140625	13353.1904296875	80705.203125	NaN	57475.70703125	48540.18359375	60243.0390625	42084.94140625	53819.453125	41510.33984375	1604	NaN	1643.7	2870.7	1331.5	2670.8	667.7	4035.3	NaN	2873.8	2427	3012.2	2104.2	2691	2075.5
P27472	GSY2	GYS2_YEAST	6	4	7	8	5	8	8	7	6	6	7	6	8	8	7	62645.62109375	33943.33984375	40169.640625	51136.52734375	36495.71875	76026.8203125	37867.41015625	79068.2265625	77147.96875	30562.587890625	69677.59375	29505.90625	59171.60546875	51075.40234375	41993.3203125	11634	3659.6	8380.2	9013.6	5735.8	15273.1	6515.2	13902.5	14016.6	4009.4	11742.7	4887.7	10635.4	10802.8	6978.7
P27476	NSR1	NSR1_YEAST	46	46	44	43	42	42	44	42	46	40	44	42	43	45	43	2337860.5	3494704	1343370.125	1279499.625	3098468.25	1118937.875	2478805.75	2428593.25	3402458	1370329.125	1915860.75	1427326.75	1873508.25	1112231.125	1234646.625	2454558.4	3855136.9	1384845.1	1357828.4	3205736	1197649.6	2542841.1	2550947.8	3597388.6	1425427.9	1950775.8	1490584.2	2027445.2	1178272.2	1316431.8
P27514	PHO91	PHO91_YEAST	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	14946.26171875	NaN	64270.05859375	47569.2734375	60172.30078125	16481.923828125	56399.73046875	16268.08984375	37380.265625	34800.296875	14199.73828125	31806.40234375	16838.67578125	44867.1328125	48653.85546875	439.6	NaN	1890.3	1399.1	1769.8	484.8	1658.8	478.5	1099.4	1023.5	417.6	935.5	495.3	1319.6	1431
