PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P23291	YCK1	KC11_YEAST	4	2	4	4	3	4	3	2	3	4	4	3	4	4	3	2815.137451171875	1389.0494384765625	3054.498046875	1530.4072265625	2711.40673828125	1957.035888671875	1899.3204345703125	2212.193115234375	2379.6435546875	1472.195068359375	826.63623046875	1792.1949462890625	2234.49951171875	2803.957275390625	2621.362548828125	433.2	143.1	341.5	233.4	202.5	247.9	217.1	231.1	231.4	183.6	111.4	160.9	202.2	379.7	215.7
P23292	YCK2	KC12_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8959.9931640625	8041.3447265625	10859.1455078125	8409.1171875	8509.3447265625	8612.9169921875	9191.427734375	11579.2900390625	8401.0869140625	5560.06982421875	4370.67919921875	6389.9169921875	6943.14404296875	7967.86572265625	7774.9560546875	555.2	477.4	870	695.9	626.9	700.5	638.9	893	622.3	367.6	393	495.8	551.3	562.5	640.6
P23301	HYP2	IF5A1_YEAST	37	36	40	39	37	40	39	38	38	40	40	41	39	38	41	173184.609375	183122.796875	119208.9453125	149334.84375	163937.046875	192357.765625	137942.578125	181942.53125	180119.703125	208022.546875	216901.953125	212163.4375	167510.90625	138886.703125	144341.375	260024.6	303148.6	211483.8	236812.5	295177.2	291579	269113.5	305700.7	311749.3	391803.2	345564.4	373250	320910.6	262677.5	258153.7
P23337	GSY1	GYS1_YEAST	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	NaN	NaN	NaN	877.955322265625	NaN	NaN	377.4255676269531	NaN	NaN	NaN	NaN	NaN	625.331787109375	NaN	NaN	NaN	NaN	0	25.8	0	NaN	11.1	0	NaN	0	0	NaN	18.4	0	0
P23500	MRS4	MRS4_YEAST	2	2	4	4	3	3	2	3	2	4	1	3	3	4	3	542.596435546875	1034.216064453125	1172.6162109375	752.60498046875	1790.1192626953125	2020.6470947265625	843.287353515625	778.2136840820312	1161.5931396484375	824.44775390625	NaN	NaN	2393.267822265625	843.894775390625	2027.912841796875	67.4	74.2	206.8	126.8	246.9	327.9	118.3	39.8	83.3	59.2	0	0	276.4	227.9	332
P23503	NAR1	NAR1_YEAST	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1005.2090454101562	NaN	1259.216552734375	NaN	NaN	1629.2899169921875	NaN	NaN	NaN	994.7941284179688	NaN	NaN	633.9857788085938	1012.9542846679688	2165.748779296875	32.4	NaN	40.6	NaN	NaN	52.6	NaN	NaN	0	32.1	NaN	NaN	20.5	32.7	69.9
P23542	AAT2	AATC_YEAST	26	20	25	25	22	24	22	23	25	24	25	25	24	25	25	6784.39404296875	6538.79150390625	6697.65625	7459.14453125	6566.5068359375	9246.029296875	6044.962890625	8478.896484375	7436.37646484375	8383.625	9167.1708984375	7822.52001953125	9469.37890625	8123.6123046875	7545.671875	5151.2	4593.6	4959.9	6774.5	4699.9	6821.7	3903.1	6093.6	5725.1	6202.3	7520.8	6052.9	7019.9	6099.7	5632.6
P23561	STE11	STE11_YEAST	0	1	2	1	1	1	2	2	2	0	0	0	0	2	1	NaN	NaN	1330.3916015625	NaN	NaN	NaN	474.6673889160156	1043.2421875	512.2742309570312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	56.4	0	0	0	16.3	35.8	17.6	NaN	NaN	NaN	NaN	0	0
P23585	HXT2	HXT2_YEAST	9	8	10	9	9	10	10	8	9	10	8	8	8	10	10	7310.1025390625	7265.314453125	10814.8388671875	6535.9609375	7194.96533203125	5773.3876953125	9658.41796875	5581.88134765625	5909.4853515625	8515.787109375	3723.9814453125	5911.1181640625	4974.4755859375	7928.048828125	8200.7998046875	2178.1	1822.1	2657.3	1837.1	2102.8	1667.5	2676.7	1625.5	1848.7	2425.4	1092.1	1583.6	1260.3	2094.1	2329.1
P23615	SPT6	SPT6_YEAST	7	7	8	7	6	8	8	6	8	6	7	7	7	9	7	5278.10302734375	4225.35986328125	5590.05322265625	5511.375	5383.71728515625	6151.73828125	6147.5029296875	5893.77099609375	6745.74560546875	7122.7568359375	4619.22314453125	5710.7021484375	7541.5478515625	5982.638671875	5152.22021484375	338.5	293.2	366.3	276.1	299.8	301.9	430.8	302.5	416.4	365.5	290.4	369.1	434.3	378.2	326
P23638	PRE9	PSA3_YEAST	5	5	6	6	4	6	5	6	5	6	5	6	6	6	6	10532.123046875	10555.6923828125	9245.8349609375	6849.52685546875	6282.90673828125	11108.5712890625	11730.7841796875	12775.3994140625	12558.5234375	11032.7646484375	10448.5869140625	9034.1435546875	9790.32421875	9129.806640625	9372.8662109375	2351.3	2234.3	2055.3	1826	1379.5	2304.2	2462	3141.8	2779.1	2513.6	2247.6	2115.8	2522.2	2195.8	2155.1
P23639	PRE8	PSA2_YEAST	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	2844.99755859375	1429.109619140625	1863.5927734375	1956.5224609375	1778.7960205078125	2547.45068359375	1901.1761474609375	2421.51904296875	3293.145751953125	3367.63671875	2273.00244140625	2172.92529296875	2570.322998046875	3130.136474609375	2692.484619140625	803.2	559.4	616.3	706.6	507.7	933.8	560	643.8	679	1088.7	661.2	702.9	930.4	1081.9	839.5
P23641	MIR1	MPCP_YEAST	38	31	37	36	34	38	33	33	32	35	34	35	37	39	37	71840.1953125	81272.609375	95279.625	100736.7578125	86496.7578125	98654.6875	86286.5078125	118375.1015625	75689.3984375	70403.765625	66290.0625	70890.3359375	96366.421875	96684.4921875	88803.171875	36233.9	37917.2	44000.9	47929.2	44088.4	48583.8	42073.5	58894.5	37692.9	35823.3	33270.6	34490.3	49378	46825.8	41533.9
P23642	VAN1	VAN1_YEAST	7	4	7	7	5	7	6	7	6	7	6	7	7	7	7	3599.583984375	2500.5556640625	4415.3818359375	4962.359375	3853.95947265625	4229.05615234375	3535.342041015625	3230.502685546875	3230.12890625	3459.428955078125	3645.8896484375	3741.18505859375	3553.504150390625	5038.26220703125	4336.93701171875	1376.3	307.1	1087	1312.7	486	992.5	821.6	818.9	623.4	758.1	790.2	1019.7	836.2	1224.8	1116
P23644	TOM40	TOM40_YEAST	14	14	14	14	14	14	14	12	13	14	13	13	13	14	14	16943.89453125	16700.916015625	22456.572265625	21098.689453125	21513.271484375	20320.396484375	19589.390625	21058.724609375	18693.13671875	18893.205078125	15259.494140625	21527.1171875	20501.626953125	18864.740234375	19526.427734375	5287.1	5915.9	6018.1	5782.2	6542.5	4958.6	6354.2	6560.5	5813.7	5811.6	4734.8	6309.7	5537.1	4544.2	5135.8
P23724	PRE7	PSB6_YEAST	9	7	9	8	8	9	8	8	8	8	8	8	8	9	9	28282.708984375	18026.072265625	27763.64453125	23443.060546875	21360.310546875	25593.677734375	28705.755859375	23213.599609375	26729.072265625	19684.466796875	19674.7578125	18285.216796875	25899.685546875	32123.583984375	26770.939453125	7018.3	4477	5772.8	5872.5	5339	6787.9	6022.5	5907.5	6399.8	7178.2	6611.4	6756.4	6945.1	6165.7	6274.2
P23776	EXG1	EXG1_YEAST	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	NaN	NaN	NaN	NaN	NaN	NaN	352.9650573730469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	0	16.8	NaN	0	NaN	NaN	NaN	NaN	0	0
P24000	RPL24B	RL24B_YEAST	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	15971.5400390625	21160.423828125	14455.025390625	16546.365234375	17740.62109375	13400.3671875	19096.392578125	15640.8115234375	19271.060546875	13827.0078125	15669.65234375	14520.6162109375	14879.5146484375	15757.8017578125	16139.8525390625	16297.1	20755.3	15950.1	16205.9	18581.8	13832.8	21224.7	16100	19041.9	13629.7	15036.3	15622	15060.6	16355	16127.2
P24004	PEX1	PEX1_YEAST	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	5228.41796875	2478.134033203125	5652.705078125	6121.17041015625	NaN	7249.41357421875	5741.998046875	2238.10205078125	2213.25537109375	7748.13330078125	NaN	10800.0966796875	8745.154296875	5348.06201171875	8634.0244140625	100.5	47.7	108.7	117.7	NaN	139.4	110.4	43	42.6	149	NaN	207.7	168.2	102.8	166
P24031	PHO3	PPA3_YEAST	4	4	2	3	2	4	3	4	3	4	4	4	4	4	4	2605.239013671875	3122.917724609375	1375.4842529296875	2262.32421875	2827.63525390625	4004.491455078125	2200.85498046875	5360.02001953125	7432.24609375	6101.02587890625	2632.132080078125	5263.84033203125	6570.75048828125	3777.218505859375	3852.131591796875	305.7	539.6	186.6	327.1	356.9	469.3	203.9	714.8	538.9	951.3	422.9	789.8	1033.6	596.6	657.7
P24276	SSD1	SSD1_YEAST	9	5	9	8	8	9	8	8	8	7	8	8	9	9	9	1258.565673828125	1354.917236328125	2576.461181640625	2359.263916015625	688.4727783203125	1568.27978515625	1532.5714111328125	1263.72021484375	813.458740234375	1351.749267578125	880.092041015625	1377.390869140625	1884.8712158203125	2075.238525390625	1798.7659912109375	662.5	95.2	367.8	529.8	114.7	218.6	186.6	151.1	88.2	139.3	99.6	969.7	775.7	262.6	244.5
P24279	MCM3	MCM3_YEAST	2	1	3	3	3	3	3	2	1	1	1	0	1	2	2	17468.423828125	33606.22265625	2277.14697265625	9226.16015625	3911.0126953125	1321.6942138671875	589.0477905273438	1676.851318359375	101.0712890625	1324.51611328125	2081.209716796875	NaN	28335.220703125	2307.0751953125	1378.740234375	614.1	629.2	114.8	263	123.1	66.7	76.4	31.4	0.2	24.8	39	NaN	530.5	69.4	26.4
P24280	SEC14	SEC14_YEAST	12	13	14	12	13	14	13	13	13	13	13	14	13	14	14	16068.77734375	15833.455078125	15302.279296875	19333.3359375	14875.533203125	21480.271484375	17291.615234375	19400.314453125	17895.087890625	33408.40625	25043.283203125	29646.42578125	27251.634765625	21896.1015625	20550.6484375	3733.4	3740.9	3685	4262.2	3480.3	5679.5	4206.3	4626.8	4272	8092.2	5965.4	6948.5	6375.7	5773.7	5002.1
P24521	ERG8	ERG8_YEAST	6	5	7	7	5	7	5	6	6	7	7	6	6	7	6	2874.676513671875	3551.174560546875	1828.8251953125	2948.23876953125	5220.52783203125	3890.29443359375	2170.17578125	1860.06201171875	2296.159912109375	4894.17529296875	3253.831787109375	2176.470703125	3584.58056640625	3659.13916015625	4524.28515625	368.6	384.7	280.2	438.4	1416.8	611.9	231.4	217.8	344	639.4	664.1	303.5	783.4	437.6	708.3
P24583	PKC1	KPC1_YEAST	2	3	2	3	1	3	2	1	2	1	2	1	0	3	3	750.1317749023438	1661.7620849609375	1207.222900390625	1600.563720703125	498.5035705566406	1085.18896484375	704.1362915039062	813.1014404296875	747.4828491210938	973.399169921875	965.7633056640625	1536.413818359375	NaN	1018.9629516601562	1511.2823486328125	25.8	26.8	33.3	69.1	7.9	49	25.3	12.9	8.7	15.4	15.6	24.3	NaN	46.7	82
P24783	DBP2	DBP2_YEAST	47	47	51	48	49	47	47	43	47	45	43	48	46	51	50	39800.2421875	45740.7578125	57242.609375	40799.09765625	54648.89453125	29474.37109375	63261.68359375	31412.6875	40078.69140625	23355.966796875	21095.740234375	28508.142578125	31307.716796875	60898.25	54963.8984375	19090	21847.8	25944.9	19372.9	28237.1	14203.4	27938.5	14723.6	20055.9	12382.9	10072.8	14533.1	16385.2	30195.9	26688.6
P24784	DBP1	DBP1_YEAST	26	10	12	22	113	28	117	14	117	6	15	18	36	117	113	3745.120361328125	1911.28759765625	2563.987060546875	4736.015625	578069.75	2762.99853515625	639408.625	2013.1610107421875	841552.25	1040.9798583984375	290.7605895996094	20523.544921875	6171.3857421875	185774.0625	134098.265625	108709.6	219	463.7	8019.9	616350.1	706.9	693053.8	1530.5	974856.9	6.4	13.2	30073	33570.5	235585.9	151353.9
P24814	GRR1	GRR1_YEAST	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1718.8370361328125	NaN	NaN	NaN	NaN	2097.913330078125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.9	NaN	NaN	NaN	NaN	32.8	NaN	NaN	NaN	NaN
P24867	PCL1	PCL1_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7063.74560546875	7503.2890625	6689.298828125	4311.7822265625	5877.19287109375	4068.36181640625	8709.4921875	5792.39453125	7596.84912109375	7509.4404296875	5837.72802734375	6705.49365234375	3802.529541015625	5351.00732421875	4978.2138671875	392.4	416.8	371.6	239.5	326.5	226	483.9	321.8	422	417.2	324.3	372.5	211.3	297.3	276.6
P25037	UBP1	UBP1_YEAST	8	6	8	8	7	7	7	8	7	7	7	8	7	8	8	3326.2822265625	2839.87646484375	2790.8837890625	3133.8125	2664.90478515625	3376.153564453125	3239.84130859375	2050.147705078125	2507.500732421875	3142.698486328125	3243.25390625	3403.145751953125	4585.5302734375	3475.98681640625	3671.134033203125	393.1	276.5	433.7	462.9	293.5	473.6	398.5	277.1	285.5	388.5	406	501.5	508.1	527.1	529.4
P25039	MEF1	EFGM_YEAST	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	2788.772216796875	NaN	10389.6796875	9825.3154296875	105.78623962402344	9258.306640625	NaN	NaN	NaN	9637.068359375	NaN	NaN	9309.9931640625	13277.0322265625	11424.0126953125	71.5	NaN	266.4	251.9	2.7	237.4	NaN	NaN	NaN	247.1	NaN	NaN	238.7	340.4	292.9
P25040	TSR4	TSR4_YEAST	3	3	4	4	2	4	2	1	4	4	4	4	4	4	4	986.5076293945312	1701.3028564453125	940.4752197265625	1274.4976806640625	1751.204833984375	1284.706298828125	1619.58203125	1038.28515625	1118.0552978515625	1588.5899658203125	1788.3282470703125	1841.326171875	1377.4227294921875	955.0593872070312	961.2545776367188	171.2	103	128.9	174.9	175.5	220.9	184.7	62.9	175.2	243.1	327.3	264.7	245	141.1	144.3
P25043	PUP1	PSB2_YEAST	3	3	3	4	4	4	3	3	3	3	3	3	4	3	4	4095.84033203125	3480.13037109375	2728.929931640625	4697.45751953125	3960.148681640625	3286.498046875	4848.82373046875	2958.716796875	3732.974609375	5694.951171875	3686.5390625	4183.18701171875	6185.75390625	6569.96875	4005.2119140625	479	407	558.7	891.7	782.4	688	869.2	631.5	667.5	981.2	675.1	719.6	1386.8	1299.4	840.3
P25044	PTP1	PTP1_YEAST	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	NaN	NaN	NaN	NaN	NaN	296.3670654296875	NaN	NaN	NaN	NaN	NaN	NaN	1769.32470703125	1346.500244140625	NaN	NaN	NaN	NaN	0	NaN	12.3	NaN	NaN	NaN	0	NaN	NaN	73.7	56.1	NaN
P25045	LCB1	LCB1_YEAST	14	14	15	14	12	14	13	12	14	13	12	13	13	15	14	5829.75634765625	4658.8173828125	7748.001953125	6686.80908203125	5322.89501953125	5184.77587890625	7311.986328125	6343.18896484375	4321.90576171875	4056.416259765625	3111.772705078125	5520.28515625	4043.89794921875	5349.99951171875	4878.88232421875	1465.3	1142.6	2095.3	1840.5	1214.7	1280.7	1894.5	1486.2	1055	1067.6	814.4	1226.1	1013	1324.1	1257
P25087	ERG6	ERG6_YEAST	30	30	30	28	28	29	30	28	30	30	30	30	30	30	31	10328.5732421875	10121.5322265625	11067.541015625	9283.154296875	10426.888671875	10890.9111328125	10477.5283203125	10937.6787109375	10851.236328125	12496.5986328125	10652.728515625	11587.333984375	10358.6435546875	10778.478515625	11250.166015625	12004.7	12005	11958.8	10632.3	12661.7	12567	12475.1	13225.6	12910.7	14651.7	12240	13746	12787.5	12032.7	12820.6
P25293	NAP1	NAP1_YEAST	11	12	12	11	10	11	11	10	10	12	11	11	11	12	11	11806.0166015625	8793.1044921875	11989.7744140625	13098.0244140625	11009.25390625	12485.1689453125	12689.6640625	13044.4765625	11070.9248046875	12729.349609375	10620.8095703125	13085.9541015625	12450.0556640625	11809.515625	12059.6171875	2542.2	2065.7	2480.2	2893.7	2300.8	2804.1	2999.2	2645.2	2175.4	2777	2442.4	2850.7	2816	2547.8	2710.4
P25294	SIS1	SIS1_YEAST	14	13	11	15	11	14	11	15	15	13	15	12	13	14	12	20950.77734375	16482.720703125	5138.7421875	9838.6806640625	7259.35986328125	12082.740234375	7936.861328125	10594.140625	23617.400390625	13994.0830078125	25433.044921875	16601.6796875	14677.037109375	7399.89208984375	5849.6142578125	8253.5	6904.3	2303.7	4376.8	2734.4	5174.9	3150.7	4446.5	9888.6	5941.1	10244.8	6691.9	5395.5	3181.9	2716.8
P25296	CNB1	CANB_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	636.5960083007812	NaN	NaN	1213.478759765625	NaN	1230.7158203125	NaN	1182.7645263671875	NaN	1275.1802978515625	2137.1484375	1968.79150390625	3290.74609375	845.4878540039062	540.9093017578125	57.9	0	0	110.3	0	111.9	0	107.5	0	115.9	194.3	179	299.2	76.9	49.2
P25297	PHO84	PHO84_YEAST	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1198.031494140625	NaN	1792.618408203125	927.892822265625	1328.3538818359375	518.1605224609375	773.25244140625	2025.1884765625	NaN	1215.934326171875	NaN	1953.621337890625	NaN	2375.575927734375	2474.880859375	18.2	0	71.7	51.2	53.1	7.9	30.9	81	0	48.6	0	78.1	0	95	99
P25302	SWI4	SWI4_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	482.2334899902344	NaN	NaN	527.06982421875	NaN	122.6726303100586	255.14505004882812	1050.4071044921875	NaN	458.6566162109375	738.1573486328125	665.909423828125	1127.916015625	596.2643432617188	254.93936157226562	9.3	0	0	10.1	0	2.4	4.9	20.2	0	8.8	14.2	12.8	21.7	11.5	4.9
P25303	SCJ1	SCJ1_YEAST	8	7	8	8	7	6	7	7	7	6	6	6	6	8	8	6731.10595703125	7493.92626953125	9600.6572265625	8496.873046875	7516.044921875	5689.072265625	8338.5869140625	5374.2333984375	7494.32568359375	6555.75048828125	5631.642578125	6992.08544921875	5315.3232421875	6382.4921875	7298.05126953125	1173.7	1174.9	1784.6	1567.2	1356.2	957.8	1553.1	1005.1	1211.6	1129.2	1129.5	1134.5	932.3	1285.5	1371.3
P25334	CPR4	CYPR_YEAST	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2448.67724609375	8053.8046875	924.5988159179688	7163.4638671875	NaN	5051.26611328125	8392.65625	5065.4052734375	5569.48876953125	5675.8486328125	7268.12646484375	6186.1591796875	6673.06201171875	3896.4833984375	8171.03125	144	473.8	54.4	421.4	NaN	297.1	493.7	298	327.6	333.9	427.5	363.9	392.5	229.2	480.6
P25339	PUF4	PUF4_YEAST	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	2330.983154296875	2321.466796875	7171.82275390625	5603.78076171875	2638.205810546875	4243.03515625	8518.9267578125	5012.4765625	1833.648681640625	3416.822998046875	1234.4073486328125	3390.354736328125	1862.96044921875	4752.6826171875	5475.6123046875	245.8	304.7	844.8	649.6	315	408.6	929.5	479.3	180	322.9	99.2	377.5	291.5	545.7	690.8
P25340	ERG4	ERG4_YEAST	5	4	7	5	4	6	6	3	5	4	6	5	6	7	6	1470.208984375	540.2573852539062	2236.53955078125	1739.0303955078125	2045.4263916015625	1484.5985107421875	1992.7413330078125	1069.38623046875	853.05224609375	1401.4173583984375	1574.5313720703125	1583.41796875	1253.01611328125	2416.851318359375	2067.97509765625	293.5	30	542.4	368.7	269.6	283	349.6	59.3	182.7	236.2	253.2	255.4	253.4	504.5	397.2
P25342	CDC10	CDC10_YEAST	13	11	13	13	11	13	12	12	12	12	12	13	13	13	13	13288.333984375	7877.7890625	17240.109375	12442.0263671875	9490.78125	14974.267578125	13507.4091796875	13990.4384765625	10763.412109375	9228.0439453125	7191.06640625	8056.10302734375	12119.5556640625	14967.0546875	12298.01953125	3342.7	1659.8	4519	3372.6	1949.2	4129.8	3181.4	3074.3	2689.1	2098.7	1871.3	2432.1	3079.1	4509.3	3460.7
P25343	RVS161	RV161_YEAST	6	5	6	6	6	6	5	6	5	6	6	6	6	6	6	8272.033203125	8101.00537109375	5151.46826171875	6409.65576171875	7728.99169921875	9415.2509765625	6095.06494140625	7153.830078125	6080.79541015625	9794.7021484375	9485.693359375	9318.3193359375	8521.3095703125	6923.44189453125	6582.76171875	1619.8	1335.1	971.2	1218	1363.1	1941	1096.1	1249.8	1389.6	1727	1929.5	1779	1643.7	1389.1	1311.6
P25344	STE50	STE50_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	NaN	NaN	723.8982543945312	332.63043212890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	392.15625	NaN	NaN	0	0	51.7	23.8	0	0	0	0	0	0	0	0	28	NaN	0
P25349	YCP4	YCP4_YEAST	9	9	7	8	6	7	9	7	9	7	9	7	6	7	7	12203.28125	9107.134765625	9543.95703125	10311.1015625	7818.484375	13034.685546875	9350.6865234375	17095.78125	16427.943359375	9509.12109375	20369.71484375	8466.7060546875	13861.005859375	8504.9228515625	9603.884765625	3374.9	2170.8	1875.8	2073.5	1723.7	2746.4	2172.6	3704.7	4613.5	2450.7	4849.4	2212.3	2710.8	2146	1996.7
P25358	FEN1	ELO2_YEAST	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	10625.70703125	7382.14404296875	10086.091796875	11851.9951171875	6194.341796875	7690.7158203125	9863.94921875	7070.80078125	6376.9482421875	4092.339599609375	8030.02685546875	7240.052734375	6276.271484375	9280.8994140625	9487.873046875	1281.8	748.9	1302.3	1420.9	926.9	935.2	1343.3	717.4	647	765.7	970.8	938.1	636.7	941.6	1142.5
P25359	RRP43	RRP43_YEAST	16	17	9	11	17	15	10	17	7	8	7	9	8	8	8	46350.06640625	74368.828125	1566.4935302734375	3048.388671875	72695.1015625	14033.75	1540.8294677734375	35627.96875	2000.5587158203125	2120.719970703125	2295.4423828125	1134.1943359375	2072.218505859375	2718.08447265625	1630.0777587890625	14771.1	23947.8	489.9	636.5	24861.3	4040.3	549.9	11272	548.4	527.5	524.8	368.3	480.7	653.9	482.6
P25360	PHO87	PHO87_YEAST	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1400.234619140625	687.9794311523438	1648.8997802734375	680.6296997070312	1099.9564208984375	1019.4462890625	1643.8917236328125	805.4935913085938	2195.11962890625	896.9547729492188	772.885498046875	392.85162353515625	495.3878479003906	1087.568603515625	675.4371948242188	33	39.5	135.9	16	40.5	24	122.8	56.4	127.5	51.3	43.8	9.2	11.7	106.4	36.2
P25361	YCR043C	YCT3_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7742.96435546875	4877.845703125	7096.8583984375	12140.6279296875	6884.7236328125	7242.453125	6051.24658203125	4707.24267578125	5395.7158203125	6154.978515625	7762.80224609375	8784.53515625	4273.59912109375	7040.1494140625	5684.7939453125	1290.5	813	1182.8	2023.4	1147.5	1207.1	1008.5	784.5	899.3	1025.8	1293.8	1464.1	712.3	1173.4	947.5
P25365	SED4	SED4_YEAST	2	0	2	1	0	1	2	1	1	0	0	0	0	2	2	1303.74560546875	NaN	2511.5703125	1487.5618896484375	NaN	928.882568359375	2920.851318359375	NaN	1385.7755126953125	NaN	NaN	NaN	NaN	4346.734375	2988.25927734375	58.7	NaN	105.4	42.5	NaN	8.3	118.8	0	12.3	NaN	NaN	NaN	NaN	130.8	109.2
P25366	OCA4	OCA4_YEAST	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	NaN	834.6339111328125	1045.04638671875	991.4940795898438	1318.887451171875	NaN	654.6209106445312	NaN	NaN	235.89068603515625	NaN	NaN	NaN	1023.7891845703125	953.3478393554688	NaN	39.7	49.8	47.2	62.8	NaN	31.2	NaN	NaN	11.2	NaN	NaN	NaN	48.8	45.4
