PG.ProteinGroups	PG.Genes	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.NrOfPrecursorsIdentified	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.NrOfPrecursorsIdentified	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.NrOfPrecursorsIdentified	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.NrOfPrecursorsIdentified	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.NrOfPrecursorsIdentified	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.NrOfPrecursorsIdentified	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.NrOfPrecursorsIdentified	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.NrOfPrecursorsIdentified	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.NrOfPrecursorsIdentified	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.NrOfPrecursorsIdentified	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.NrOfPrecursorsIdentified	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.NrOfPrecursorsIdentified	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.NrOfPrecursorsIdentified	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.NrOfPrecursorsIdentified	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.NrOfPrecursorsIdentified	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.Quantity	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.Quantity	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.Quantity	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.Quantity	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.Quantity	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.Quantity	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.Quantity	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.Quantity	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.Quantity	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.Quantity	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.Quantity	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.Quantity	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.Quantity	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.Quantity	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.Quantity	[1] 20250620_BB_LS_DIA_Pooled_IP_15x30_1.raw.PG.IBAQ	[2] 20250620_BB_LS_DIA_Pooled_IP_15x30_2.raw.PG.IBAQ	[3] 20250620_BB_LS_DIA_Pooled_IP_15x30_3.raw.PG.IBAQ	[4] 20250620_BB_LS_DIA_Pooled_IP_15x30_4.raw.PG.IBAQ	[5] 20250620_BB_LS_DIA_Pooled_IP_15x30_5.raw.PG.IBAQ	[6] 20250620_BB_LS_DIA_Pooled_IP_15x30_6.raw.PG.IBAQ	[7] 20250620_BB_LS_DIA_Pooled_IP_15x30_7.raw.PG.IBAQ	[8] 20250620_BB_LS_DIA_Pooled_IP_15x30_8.raw.PG.IBAQ	[9] 20250620_BB_LS_DIA_Pooled_IP_15x30_9.raw.PG.IBAQ	[10] 20250620_BB_LS_DIA_Pooled_IP_15x30_10.raw.PG.IBAQ	[11] 20250620_BB_LS_DIA_Pooled_IP_15x30_11.raw.PG.IBAQ	[12] 20250620_BB_LS_DIA_Pooled_IP_15x30_12.raw.PG.IBAQ	[13] 20250620_BB_LS_DIA_Pooled_IP_15x30_13.raw.PG.IBAQ	[14] 20250620_BB_LS_DIA_Pooled_IP_15x30_14.raw.PG.IBAQ	[15] 20250620_BB_LS_DIA_Pooled_IP_15x30_15.raw.PG.IBAQ
O75935	DCTN3	17	9	9	18	13	10	12	7	6	4	5	4	4	1	13	84810.96875	15996.361328125	20122.08984375	259284.03125	28664.65234375	24718.880859375	46661.26953125	7447.0029296875	3791.7705078125	6148.03369140625	5939.349609375	7233.15966796875	5751.58837890625	4528.83056640625	69329.28125	52610.699	5991.6	9954.9	157412.406	17062	16051.9	23113.5	3565.2	1683.3	2285.7	2965.4	5651.7	2403.3	595.5	41865.398
O75937	DNAJC8	9	10	9	7	5	10	3	5	6	7	5	7	10	5	3	22075.28125	35542.8125	44469.61328125	22292.361328125	11489.1845703125	57133.953125	52415.10546875	11418.251953125	13143.716796875	13542.37109375	12532.775390625	15831.947265625	18120.349609375	8328.9462890625	9831.9541015625	11893.6	16751.6	22037.5	10111.1	3500.7	26125.9	9340.6	3158.3	3773.3	5249.6	4137.2	7691.5	9885.6	3793.5	2478
O75940	SMNDC1	10	8	7	4	6	9	8	5	3	6	2	7	7	7	5	40483.57421875	18865.638671875	33840.015625	9505.318359375	43601.765625	28899.509765625	32108.26171875	19253.263671875	4816.064453125	20599.12890625	4769.89990234375	27834.970703125	25266.98828125	40614.8828125	38444.26953125	20152.5	9940.6	14049.5	3281.1	10537.3	19457	15596.5	7128.1	2425.3	7559.1	3305	18583.699	10605.5	16170.1	11787.2
O75947	ATP5PD	10	11	10	9	8	12	8	8	4	8	5	11	10	5	7	19047.837890625	23064.94140625	30511.443359375	18948.6953125	13574.05859375	31083.701171875	14494.0009765625	14716.8427734375	7314.7646484375	13141.6845703125	7979.67626953125	12297.0810546875	15323.4208984375	13048.7470703125	8212.7392578125	29818.9	32664.301	38290.5	26174.699	19415.199	44396	22845.699	12895.1	2838.9	17522.6	7557.7	27369	24523.9	4511.2	6100.7
O75955	FLOT1	5	7	1	6	0	8	0	6	5	2	2	1	7	7	1	4781.68017578125	5044.63818359375	3845.33056640625	4363.52294921875	NaN	8528.3779296875	NaN	6954.16259765625	4320.1396484375	4088.84814453125	2533.080078125	4318.5771484375	8415.29296875	8182.10986328125	2823.337158203125	1290.2	2727.9	120.6	2026.5	NaN	3881.2	NaN	2089.6	850.8	207.9	506.8	155.8	2772.9	3549.3	101.9
O75964	ATP5MG	11	11	11	10	11	11	11	11	9	11	11	11	11	11	10	157722.84375	169994.640625	256618.796875	186983.390625	111840.4765625	194855.109375	146192.3125	159723.40625	86010.8359375	106173.6640625	87246.9140625	114716.6328125	130723.609375	135234.328125	79356.0390625	120283	124551.602	194383.797	155374.203	89120.203	152573.094	117174.5	115447.203	62195.898	89417.797	68844	85159.797	101209.5	90019.203	64900.699
O75976	CPD	0	4	0	1	0	4	0	0	1	0	0	0	0	0	0	NaN	13055.9833984375	NaN	NaN	NaN	17246.5078125	NaN	NaN	1629.086669921875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	526.1	NaN	0	NaN	740.4	NaN	NaN	32.4	NaN	NaN	NaN	NaN	NaN	NaN
O76003	GLRX3	8	11	4	3	3	9	5	3	6	3	5	7	9	5	5	33878.0234375	44063.8671875	23821.345703125	18981.478515625	11265.7119140625	49672.203125	8038.0400390625	12783.015625	13602.8125	14223.4912109375	14825.1005859375	15733.6533203125	21270.033203125	14093.2314453125	6608.8076171875	20481.4	11091.3	4638.9	2340.8	983.5	10065	2573.7	14590.8	9753.1	1733.6	1835.1	2829.2	4151.1	9518	1238.8
O76009	KRT33A	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	26425.55078125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O76013	KRT36	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	9784.591796875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	978.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O76021	RSL1D1	51	44	48	26	45	49	49	40	32	40	32	48	50	44	43	421002.1875	187476.953125	384287.59375	73904.0078125	325402.1875	275903.15625	378078	133663.53125	73272.734375	143670.5	57633.0859375	282615.46875	260147.171875	431550.46875	288229.4375	137906.203	59351.699	123600.898	24558.801	108323.797	88819.398	121896.5	40932.699	21205.5	46810.699	17682.9	96611.703	82987.5	136478.797	97268.602
O76031	CLPX	13	13	13	12	11	12	9	13	13	12	9	8	10	11	11	19778.173828125	19217.125	38414.79296875	19621.728515625	14000.84765625	27036.130859375	19397.791015625	18531.4375	9359.3330078125	9630.53125	8227.0888671875	14806.146484375	16003.4658203125	21683.337890625	7996.33935546875	5261.7	4116.1	13636.3	3843.6	3619.8	6766.4	5990.7	3882.2	2221	2364.3	1965.3	2022.2	2794	4584.5	2207.5
O76071	CIAO1	10	8	9	11	5	10	5	4	5	6	5	6	6	5	4	15749.052734375	24022.375	27438.9375	18579.80859375	21647.853515625	24783.810546875	15618.142578125	9149.869140625	8547.9599609375	11613.2138671875	3850.632568359375	11575.078125	12386.8017578125	21363.951171875	12262.193359375	4658.6	5869.6	8835.6	8381.3	9049.4	6623.1	2793.1	1726.3	1397.5	2994.1	854.2	3825.1	3570.9	4485.7	2505.1
O76094	SRP72	15	16	16	8	11	17	7	7	5	8	7	12	12	14	11	19148.4453125	21461.85546875	34857.59765625	12377.1962890625	23104.994140625	33727.76953125	18438.732421875	11105.4912109375	5701.42236328125	11547.470703125	7082.5546875	17131.884765625	16990.677734375	20083.458984375	9484.734375	6011.7	4830.5	6489.6	1823.8	3717.7	9194.9	2401.2	1847.9	1350.9	1456.9	1056.3	3818.8	4370	5381	2042.5
O76095	JTB	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	NaN	1411.653564453125	6160.15283203125	5596.607421875	NaN	NaN	4909.46240234375	2143.646484375	NaN	NaN	NaN	NaN	395.4754333496094	NaN	NaN	NaN	156.9	684.5	621.8	NaN	NaN	545.5	238.2	NaN	NaN	NaN	NaN	43.9	NaN	NaN
O77932	DXO	0	0	0	0	3	0	2	0	0	0	0	3	2	0	0	NaN	NaN	NaN	NaN	16017.0947265625	NaN	14111.259765625	NaN	NaN	NaN	NaN	12384.0986328125	6518.2587890625	NaN	NaN	NaN	NaN	NaN	NaN	2497.6	NaN	1337.7	NaN	NaN	NaN	NaN	1967.7	635.6	NaN	NaN
O94761	RECQL4	7	6	4	1	4	6	4	2	1	1	0	5	7	4	3	22105.91015625	16327.724609375	32919.81640625	4205.74951171875	28975.1484375	34333.68359375	27339.0546875	12646.4755859375	2872.54541015625	11112.7236328125	NaN	18282.609375	15146.3310546875	25852.458984375	18642.9609375	2560.9	1274.1	2487.8	72.9	1551.4	1609.8	1785.6	599.3	21.2	82	NaN	2867.4	1308.3	431.2	621.4
O94762	RECQL5	5	14	10	2	10	11	4	2	1	4	1	6	6	6	4	17689.08984375	21617.2265625	26232.369140625	1936.8087158203125	18558.544921875	15973.060546875	16560.912109375	7150.689453125	2059.5986328125	6991.9423828125	3230.156005859375	12681.7958984375	10038.04296875	14395.509765625	12297.6298828125	2002.8	5158.6	2743.3	137	3452.3	2489.7	900.2	245.7	27	568.3	42.4	924	929.1	1137.1	699.3
O94763	URI1	11	18	16	1	6	9	4	13	5	17	2	15	7	8	2	12128.072265625	78035.328125	33838.39453125	75183.25	11558.181640625	13562.125	15931.8818359375	25665.423828125	4557.2783203125	44051.26953125	2925.233154296875	45788.2578125	8630.6875	14370.671875	3951.273193359375	28081.1	34690.199	32550.9	94241.297	21413.801	32701.699	40618.199	41305.5	12253.9	39774.801	292.5	32261	33524.898	28000.4	348.9
O94776	MTA2	24	22	16	15	16	23	10	15	23	22	11	20	26	23	12	47332.08984375	44784.44921875	42468.54296875	25553.4375	24601.0703125	52521.265625	23847.626953125	15330.2861328125	26062.767578125	37104.5	16168.748046875	27227.416015625	53840.51171875	57546.4140625	12895.0810546875	6808.4	6370.7	7126.1	7225.7	2636.2	7423.3	3687.5	2854	3023.4	4998.6	1312.7	3995.7	7228.7	7029.6	1808.1
O94806	PRKD3	3	3	2	2	1	4	0	3	3	2	1	2	3	4	3	21725.119140625	7476.2001953125	21769.396484375	12271.521484375	13718.986328125	32337.431640625	NaN	19408.66796875	3545.812255859375	7939.69970703125	3248.3994140625	13342.509765625	35611.921875	24726.046875	8572.064453125	1333.9	488.6	1309.1	529.6	251.7	2087.5	NaN	1185.8	222.6	472.3	119.5	815.3	2319.4	1511.3	458.9
O94813	SLIT2	9	5	7	0	9	7	8	5	4	6	1	5	5	10	7	12260.15625	8339.42578125	17628.6796875	NaN	11514.7353515625	9914.193359375	17331.40625	7875.9619140625	2599.649169921875	5937.1962890625	3549.419921875	10069.76953125	11375.37890625	16731.03125	10980.763671875	1012.5	392.1	1742.4	NaN	839.2	674.1	2216.7	1207.8	138.5	877.4	63.4	501.3	529.4	1447.8	707.6
O94826	TOMM70	10	16	13	8	7	15	7	12	7	11	10	10	11	6	4	13028.1552734375	22832.09375	24797.859375	13692.828125	7285.056640625	36037.67578125	8117.146484375	9962.794921875	5416.34765625	11119.0517578125	9219.2138671875	11258.052734375	12973.677734375	7021.08251953125	4166.20263671875	2809.6	6021.5	6700.8	2608.5	2065.7	9128.5	1942.5	2385.9	728.6	2008.2	2083.2	2920.7	3466.3	930	494.6
O94832	MYO1D	49	41	40	18	45	39	42	26	34	37	9	39	45	44	30	51120.796875	21149.853515625	49967.82421875	10797.2939453125	43384.4375	28572.533203125	56643.55859375	11875.5478515625	12163.009765625	16860.0625	3310.5126953125	32791.89453125	40412.265625	66913.671875	18140.693359375	16043.9	6564.8	16428.4	3059.8	16540	9445.4	19566	3000.2	3446.4	5725.6	413.2	12295.6	14889.7	19892.301	5424
O94842	TOX4	22	9	11	2	13	21	12	23	4	23	3	12	13	10	23	280688.875	21709.25390625	83735.59375	12692.7919921875	67063.53125	168840.078125	86836.7109375	312880.0625	5154.55029296875	365098.8125	7082.30224609375	56925.7265625	50417.859375	52875.74609375	501529.84375	73862.703	5010.1	18157.9	1655.2	16035.7	37531.602	20290.801	73047.703	884.3	94225	1204.6	14944.8	12387.9	8929.5	117581.703
O94864	SUPT7L	3	3	3	2	2	3	3	2	1	2	0	2	2	3	1	10438.072265625	7455.19482421875	11785.59375	3779.003662109375	12248.259765625	9567.05859375	7786.49658203125	4920.9541015625	2113.45751953125	4821.1748046875	NaN	3566.45849609375	5705.1181640625	6131.11962890625	3527.87646484375	1552	1027.2	1630.7	456.6	1348.2	1306.3	1824.8	752.2	233.6	784	NaN	524.2	794.2	1243.4	108.1
O94874	UFL1	12	11	12	10	8	12	10	10	4	6	2	8	11	8	5	23640.1484375	24255.896484375	60937.53125	24546.869140625	18474.6953125	40900.09375	39366.9375	26698.880859375	8840.2861328125	15275.0556640625	12378.4990234375	16572.76171875	17757.02734375	20962.2734375	8669.3876953125	2466.8	2517.3	6452.4	2846.8	1643.4	4201.3	3951.8	2563.4	1361.9	1187.1	602.3	1490.2	1988.2	1918	735.2
O94887	FARP2	7	2	6	1	5	7	7	2	3	2	0	5	6	7	5	25432.88671875	14254.0361328125	16870.671875	10151.412109375	18451.3359375	22604.853515625	17641.94140625	8478.7392578125	10107.142578125	9831.021484375	NaN	15142.0771484375	18031.9140625	27642.078125	19678.896484375	2786	74.9	2527.6	36.1	1520.3	1663.3	1506.1	48.8	764.3	618.1	NaN	2918.1	1472.7	1854.4	1137.8
O94901	SUN1	4	2	2	1	0	0	1	0	4	4	0	0	4	2	0	6409.849609375	3826.0234375	3882.593994140625	3016.6025390625	NaN	NaN	1950.2205810546875	NaN	2560.939453125	7360.306640625	NaN	NaN	5463.65478515625	6442.38818359375	NaN	444.3	161.9	171.3	103.7	NaN	NaN	67.1	NaN	152.7	405.7	NaN	NaN	308.7	260.3	NaN
O94905	ERLIN2	19	14	14	11	8	12	9	12	19	17	6	6	19	17	5	82922	52248.41015625	92760.0625	67740.1328125	31773.201171875	68250.9765625	52446.21875	51905.6953125	116246.234375	86263.0390625	22221.318359375	33566.77734375	122329.046875	106094.21875	20281.3671875	21655.1	13466.9	22636.801	15225.8	11126.8	17381.301	14160.9	12245	26531.199	20959.1	6312	7981.9	33999.5	27827.6	4438.1
O94906	PRPF6	48	41	47	32	45	42	44	31	16	33	12	45	41	31	21	44253.2578125	34097.6015625	62194.22265625	28830.482421875	45140.296875	40692.01171875	53695.31640625	28301.02734375	10567.0703125	22936.083984375	9448.0458984375	42351.29296875	35204.58984375	46974.8359375	19614.490234375	13773.8	12170.4	20049.699	12316	11752	13051	15532.5	6814.9	1602.7	6491.2	1713.6	12974.7	10129.1	8693.7	3719.7
O94913	PCF11	15	12	23	2	26	10	24	11	4	11	2	23	22	13	16	17832.6171875	18515.11328125	34578.6484375	17376.720703125	38989.91796875	20832.7890625	43888.25	10128.3330078125	2918.70654296875	8871.498046875	5691.3466796875	38847.1484375	19783.478515625	14354.0556640625	18097.822265625	1536.2	1309	7361.6	878.8	4715.9	1842	6337.6	665.3	88.2	521.1	102.1	8789.1	2588.3	1189.9	1277
O94915	FRYL	3	1	2	0	0	0	0	0	3	0	1	0	0	0	0	5318.53271484375	2516.164794921875	939.0175170898438	NaN	NaN	NaN	NaN	NaN	1524.177490234375	NaN	1176.281005859375	NaN	NaN	NaN	NaN	83.2	22.2	13.8	NaN	NaN	NaN	NaN	NaN	22.5	NaN	10.4	NaN	NaN	NaN	NaN
O94925	GLS	7	8	7	5	2	8	2	2	4	4	4	4	4	1	0	15051.703125	16259.796875	28100.55078125	9384.0869140625	12308.9326171875	31221.435546875	17306.009765625	6605.81640625	5553.10693359375	6648.515625	9478.822265625	16260.98046875	14616.5146484375	NaN	NaN	1315.6	1700	2724.8	951.9	922.6	3085.6	1108.3	141.5	394.7	438.8	722.6	1451.5	1311.7	0	NaN
O94927	HAUS5	6	6	8	6	4	6	6	4	2	4	2	5	6	3	2	4991.0693359375	4964.8955078125	9794.5556640625	3391.72216796875	13351.49609375	8913.6025390625	4680.70361328125	3757.9521484375	1881.18115234375	2485.387939453125	831.0949096679688	5811.36083984375	4447.85400390625	5947.767578125	4301.01513671875	1007.8	1127.6	1915.2	868.2	1069.4	1861.1	974.9	422.2	175.8	201.8	26.1	1013.1	739	162.2	174.2
O94966	USP19	2	3	3	1	0	4	3	0	0	0	1	2	1	2	0	8736.0966796875	12921.2255859375	11552.8427734375	3948.772705078125	NaN	12261.177734375	3142.796630859375	NaN	NaN	NaN	2918.516845703125	3237.5703125	7107.25146484375	7143.93017578125	NaN	244.4	453.2	301.4	81.6	NaN	412.6	79.7	NaN	NaN	NaN	60.3	56.9	146.9	250.1	NaN
O94967	WDR47	3	5	4	0	2	4	3	0	1	0	0	4	0	0	1	20042.998046875	10999.822265625	20774.92578125	NaN	7736.52197265625	17658.40625	8872.9833984375	NaN	4269.591796875	NaN	NaN	17173.16796875	NaN	NaN	7685.81787109375	876.2	747	1432.5	NaN	148.1	1055.2	437.5	NaN	103.4	NaN	NaN	731.5	NaN	NaN	186.1
O94973	AP2A2	9	11	4	2	5	12	6	5	6	4	0	6	7	12	6	15901.8125	9368.7470703125	11716.8134765625	2558.23095703125	10770.2509765625	10307.4296875	10528.349609375	4569.42724609375	2191.319091796875	5634.19580078125	NaN	8487.8857421875	10945.267578125	13943.857421875	7476.2861328125	1547.3	1283.1	912.2	145.3	1391.8	8144.7	808.5	764.4	195.4	172.6	NaN	4229.3	1070.2	3910.1	977.8
O94979	SEC31A	7	13	12	12	3	14	5	7	5	10	7	6	6	1	1	17779.638671875	23103.888671875	39214.890625	17073.216796875	14011.740234375	35983.578125	11566.71484375	10670.3740234375	6015.03466796875	10470.70703125	9199.931640625	15384.7412109375	16832.736328125	29066.572265625	6050.8291015625	1549.6	2536.7	5056.6	1732.9	573.7	4432.4	831.6	580.1	507	1228.2	704.3	1121.8	1305.3	696.3	119.6
O94992	HEXIM1	18	22	19	6	7	24	18	10	14	8	0	10	11	12	5	28032.68359375	53797.1015625	51239.27734375	10414.34765625	9827.94140625	101160.0078125	34435.87890625	7874.64599609375	13518.8720703125	5357.4541015625	NaN	11999.8017578125	9188.2880859375	20747.10546875	7259.2744140625	12159.1	28181.199	21983.5	2612	2966.4	49983	14402.4	2839.1	6096.7	1578.6	NaN	4232.6	4062.4	7425	995.9
O95057	DIRAS1	2	2	3	3	1	2	2	2	1	1	1	2	2	1	1	15950.7431640625	18679.755859375	25870.0625	22129.205078125	10727.7177734375	21202.208984375	25994.919921875	20776.77734375	7272.7548828125	20684.982421875	12029.822265625	11127.01171875	6018.11181640625	12350.3515625	5369.60791015625	2454	3506.3	4718.4	3795.4	445	4431.3	2713.7	2656.7	881.5	858.1	1458.1	2438	875.4	512.3	222.7
O95059	RPP14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17490.66015625	9404.6396484375	16527.462890625	4075.6767578125	14020.6220703125	13517.1455078125	13603.005859375	7859.255859375	1540.2098388671875	5345.38818359375	2873.97607421875	10801.423828125	9482.23046875	17089.349609375	11830.482421875	1749.1	940.5	1652.7	407.6	1402.1	1351.7	1360.3	785.9	154	534.5	287.4	1080.1	948.2	1708.9	1183
O95067	CCNB2	2	2	1	1	1	2	1	1	0	1	1	2	1	0	0	4261.09130859375	5279.6474609375	3841.435546875	2289.48095703125	3395.431640625	4153.5966796875	3090.29833984375	3367.072998046875	NaN	1635.7081298828125	1646.732421875	2212.51513671875	3360.723876953125	NaN	NaN	671.7	660.3	165.2	98.5	146	611.2	287.9	144.8	NaN	152.4	153.4	278.2	144.5	NaN	NaN
O95071	UBR5	12	15	14	7	10	13	8	14	13	5	4	11	12	11	7	9102.119140625	13117.1083984375	13163.0107421875	5399.58544921875	7399.06591796875	14194.869140625	7789.75537109375	9527.3994140625	6429.95703125	4177.8115234375	2790.67529296875	11943.4619140625	8581.7841796875	8750.919921875	5422.84033203125	1026.3	1473.2	1762.4	476.5	589.8	1136.6	516.9	893.4	637.6	175.9	92.2	1213	752	851.5	369.5
O95104	SCAF4	9	10	6	1	7	10	7	5	1	5	1	8	6	6	6	18490.8203125	11644.1708984375	14647.2197265625	3762.67333984375	11505.7919921875	11100.708984375	12043.5341796875	6150.25732421875	1470.4368896484375	6427.37109375	4149.21435546875	9071.2314453125	8612.015625	15713.9013671875	13488.7158203125	2134.8	1602.4	1997.3	167.3	1211	2184.3	1175	554.5	29.5	680.5	83.1	1187.4	956	1504.7	1188
O95139	NDUFB6	1	2	2	2	2	2	2	2	2	1	2	1	2	1	0	10892.44921875	14345.3779296875	14937.33203125	7682.93701171875	13483.69921875	21742.76953125	17422.80078125	10976.6591796875	4435.43505859375	7335.28125	3858.18896484375	9259.462890625	11883.427734375	6557.00634765625	NaN	1616	2741.4	3274.2	1653.1	2629.5	4468.3	3305.7	2113.4	920.2	1088.2	877.9	1373.7	2230.3	972.8	NaN
O95140	MFN2	3	4	4	3	2	4	2	4	3	2	1	1	1	3	2	4736.7353515625	5457.11181640625	7293.2119140625	4699.5625	4428.23046875	8649.3642578125	2099.922119140625	3785.670654296875	2099.237548828125	4095.862548828125	1927.7862548828125	5121.09814453125	1620.8167724609375	5321.24658203125	2486.260009765625	328	1600.5	938.7	268.3	254.7	1012.9	107.2	316	177.4	241.8	68.9	183.1	58	308.9	143
O95147	DUSP14	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	NaN	11014.169921875	NaN	NaN	NaN	NaN	NaN	8507.4228515625	NaN	8512.3046875	NaN	NaN	24835.52734375	18546.328125	11888.751953125	NaN	917.8	NaN	NaN	NaN	NaN	NaN	709	NaN	709.4	NaN	NaN	2069.6	1545.5	990.7
O95159	ZFPL1	4	3	5	3	2	5	5	1	1	1	0	2	2	0	0	20571.201171875	13864.1220703125	45984.27734375	16634.21484375	16971.56640625	25157.287109375	21640.765625	13449.3251953125	3708.091796875	8304.2783203125	NaN	20272.87890625	15568.671875	NaN	NaN	6182.3	2042.6	6681.4	3733.7	1626.1	5719.8	5438.6	1155.9	318.7	616.6	NaN	2760.8	1209.5	NaN	NaN
O95163	ELP1	21	19	19	14	15	21	11	12	12	13	10	14	16	14	9	24492.83984375	24297.736328125	40355.60546875	20378.146484375	19754.5546875	33715.20703125	26111.322265625	18090.0546875	9566.97265625	8831.919921875	7288.2724609375	15579.3173828125	16336.724609375	21519.6875	11380.544921875	3510.9	3090.8	5320.3	2478.3	2378.5	5659.3	2684	1585.6	710.4	1258.6	672.4	1829.5	2078.2	2184.4	868.8
O95168	NDUFB4	8	7	8	7	6	8	7	6	6	6	6	6	6	7	5	52419.6640625	48592.41796875	71350.234375	42936.609375	39855.140625	67678.0703125	49477.5078125	47835.80859375	24535.953125	33947.52734375	21394.37109375	32168.451171875	40731.54296875	43438.1875	31443.849609375	43614.301	36350.602	57983.801	33410.301	29889.1	56773.398	37890.5	36642.801	18415.6	24733.1	16077.8	27822.699	31037.801	36089.801	21586.301
O95169	NDUFB8	2	2	2	1	0	3	0	2	2	2	2	1	2	0	1	10670.9111328125	17307.595703125	20336.619140625	12053.263671875	NaN	26408.3828125	NaN	8253.8310546875	4756.56640625	9357.353515625	8253.98046875	18194.814453125	9822.3291015625	NaN	4680.3310546875	2133.1	3487.1	3334.2	1367.3	NaN	6455.6	NaN	1653.1	968.1	1940.5	1790.2	1576.3	2421	NaN	530.9
O95178	NDUFB2	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	28291.15234375	13629.1826171875	15755.05859375	3355.375244140625	NaN	19153.234375	NaN	3660.214111328125	24477.115234375	18000.4765625	5050.93017578125	5794.70947265625	15245.416015625	NaN	2378.702880859375	5658.2	2725.8	3151	671.1	NaN	3830.6	NaN	732	4895.4	3600.1	1010.2	1158.9	3049.1	NaN	475.7
O95182	NDUFA7	3	4	4	4	2	5	1	3	3	3	3	4	3	2	2	7679.041015625	9019.1064453125	8266.279296875	7116.1474609375	1810.9197998046875	17862.259765625	11839.505859375	5997.91845703125	4862.5517578125	4256.14794921875	2432.44287109375	6891.3232421875	8194.234375	4934.7177734375	7354.1533203125	2979.2	4077.8	4542.9	4234.1	1181.5	10323	1670.2	2343.8	1613.9	2003.3	2559.8	3083.7	3758.3	1426.9	2237.4
O95197	RTN3	1	2	2	1	1	2	1	2	2	2	2	2	2	1	2	5994.458984375	9383.2353515625	12767.2890625	6821.98876953125	4436.13037109375	14303.888671875	5265.23486328125	3975.0830078125	2982.966064453125	3169.78076171875	4480.72607421875	6952.2666015625	6570.8916015625	3294.8994140625	1904.654052734375	113.1	300.5	417.2	128.7	83.7	457.4	99.3	134.2	99.9	109.1	140.8	230.1	212.5	62.2	65.6
O95202	LETM1	11	13	11	7	9	14	8	8	8	9	9	9	9	7	5	18259.138671875	32198.279296875	32712.92578125	26083.50390625	12053.6318359375	44155.59765625	15835.7099609375	17853.83984375	6607.57421875	22412.916015625	12502.6953125	16169.9267578125	14757.0947265625	12196.783203125	5644.17236328125	5137	4896.3	23368.5	3183.6	8250.9	8135.4	12788.1	3840.3	1005.6	6212.6	1412.5	5420.7	6605.6	1040.1	2721.1
O95218	ZRANB2	10	10	9	6	9	10	9	7	6	8	7	9	10	7	9	19643.5859375	17176.14453125	29886.30078125	6492.0751953125	18913.71875	21860.009765625	20428.943359375	5735.40283203125	4843.48974609375	7767.5478515625	4843.60107421875	16073.255859375	14749.2734375	24633.337890625	11972.234375	9957	8343.6	14612.3	2128.4	9561.9	10533.9	10186.3	2676.9	1587.5	4083.4	1973.9	8229.5	7607.1	7915.1	4451.5
